dif_lifespan,length,exercise,smoking,alcohol,sugar
-1.2999999999999972,173.0,3.9,12.2,0.2,6.4
-0.19999999999998863,213.0,3.7,5.8,6.0,10.0
-0.4000000000000057,196.0,3.4,10.4,0.6,37.2
-1.0,177.0,1.5,4.3,4.3,11.2
-2.1000000000000085,169.0,1.3,13.2,1.4,12.4
-1.0,202.0,1.6,3.1,0.2,29.2
-6.099999999999994,184.0,0.7,19.5,5.0,16.0
-0.9000000000000057,168.0,1.4,0.8,4.5,26.8
-3.0999999999999943,185.0,2.4,11.2,3.7,41.2
0.5,189.0,1.8,2.3,1.7,16.4
-1.2999999999999972,198.0,1.7,4.8,2.3,11.6
-2.3999999999999915,178.0,1.9,8.8,2.1,20.8
-0.20000000000000284,189.0,3.0,3.7,1.4,35.6
-9.700000000000003,179.0,1.2,22.1,3.2,26.8
-3.8999999999999915,210.0,3.0,21.2,3.5,42.4
-3.3999999999999915,166.0,2.4,12.7,1.8,20.4
-2.0,191.0,1.3,7.9,5.9,26.0
2.0999999999999943,172.0,3.4,0.8,0.2,29.2
-0.3999999999999915,202.0,1.0,0.2,0.7,43.2
-3.200000000000003,176.0,3.1,13.6,0.4,15.2
-8.599999999999994,173.0,1.4,21.3,0.9,6.0
-0.7000000000000028,188.0,2.5,6.3,0.3,29.6
-4.6000000000000085,207.0,2.1,16.2,2.0,42.8
-3.700000000000003,169.0,1.5,10.1,4.3,11.6
-2.5999999999999943,164.0,2.9,8.7,0.1,37.6
-1.3999999999999915,172.0,1.3,0.0,2.2,24.8
-0.29999999999999716,203.0,0.5,0.1,2.2,14.8
-1.9000000000000057,191.0,3.3,20.7,0.5,35.6
-1.0,193.0,4.1,11.6,4.3,34.0
-1.1999999999999886,191.0,4.6,16.9,1.3,12.8
2.5,176.0,4.5,0.7,0.4,33.6
-2.5999999999999943,168.0,0.9,15.0,0.1,15.2
3.5,192.0,4.3,0.3,2.0,8.8
0.7000000000000028,166.0,1.9,0.6,0.8,13.2
-6.700000000000003,169.0,2.3,19.4,0.8,23.6
-3.4000000000000057,181.0,1.2,16.3,5.7,13.2
-2.0,186.0,1.7,12.7,5.0,35.6
2.0,208.0,3.6,14.5,5.7,23.6
0.6000000000000085,173.0,2.6,1.3,3.4,33.6
-1.4000000000000057,194.0,1.8,5.5,0.5,27.6
1.1000000000000085,206.0,4.1,2.1,5.1,22.0
0.5,184.0,2.8,0.0,0.6,32.8
-2.200000000000003,184.0,3.8,6.5,1.4,43.6
0.5,194.0,1.6,1.0,2.1,8.4
-3.799999999999997,171.0,0.6,9.3,4.5,39.6
2.0999999999999943,170.0,3.9,2.4,4.9,9.2
-0.5,191.0,1.4,2.3,0.6,29.6
-1.5999999999999943,188.0,1.2,7.7,0.8,34.4
-0.09999999999999432,172.0,1.9,5.4,1.3,8.0
1.1000000000000085,199.0,3.1,3.6,0.4,27.2
-3.0999999999999943,194.0,1.3,11.9,4.9,10.8
-6.799999999999997,164.0,0.4,15.1,5.4,21.6
-5.400000000000006,197.0,2.0,12.2,3.2,16.0
1.5,205.0,2.5,0.4,1.2,17.2
-2.1000000000000085,185.0,0.4,2.5,4.0,39.2
3.0,179.0,5.4,2.8,2.1,22.0
-7.5,191.0,3.4,16.8,6.0,32.8
-2.0,176.0,2.7,3.5,4.6,9.2
-1.7000000000000028,203.0,2.8,11.0,1.9,24.0
-1.2000000000000028,197.0,2.3,22.0,0.4,36.4
-0.8999999999999915,162.0,2.0,0.0,0.6,38.8
0.0,196.0,3.3,15.5,0.2,22.8
-1.000000000000007,177.0,2.9,6.7,0.8,23.2
-1.4000000000000057,180.0,2.7,10.8,0.5,24.4
-4.099999999999994,194.0,1.7,11.6,2.7,36.4
-0.10000000000000853,185.0,2.2,5.3,2.2,12.0
-2.3999999999999915,171.0,0.5,7.9,4.3,14.0
-3.5,172.0,3.7,12.1,2.2,38.0
-2.799999999999997,181.0,2.4,5.7,4.8,35.2
-5.300000000000011,160.0,1.2,14.1,3.8,27.2
-3.0,195.0,2.0,13.5,3.2,25.6
-0.09999999999999432,187.0,1.0,0.5,3.6,19.2
-3.200000000000003,178.0,2.9,17.8,2.9,28.4
0.9000000000000057,200.0,1.8,4.3,0.5,10.8
-3.3999999999999915,184.0,3.5,8.0,1.2,26.4
-2.200000000000003,182.0,4.6,21.3,1.7,28.0
-2.8999999999999915,160.0,0.4,17.3,0.1,28.0
-0.5999999999999943,206.0,1.3,7.0,0.7,36.8
2.0,203.0,2.9,0.3,0.6,22.8
-1.7999999999999972,186.0,3.8,8.6,0.3,15.2
-0.7999999999999972,193.0,2.7,5.2,2.4,50.0
-3.1999999999999886,156.0,2.8,12.6,5.1,26.4
-2.8000000000000114,165.0,2.6,10.5,1.8,21.2
-2.299999999999997,181.0,4.0,22.1,5.2,17.6
-0.3999999999999915,186.0,2.5,4.8,0.6,26.4
-2.4000000000000057,168.0,4.0,16.9,2.4,3.2
-3.0999999999999943,199.0,1.5,7.4,5.6,19.2
0.0,172.0,2.9,6.9,2.2,39.2
-3.5,174.0,0.4,18.3,0.6,40.8
-5.700000000000003,180.0,1.4,14.1,4.2,14.0
1.5,190.0,2.7,0.4,1.0,11.6
-0.20000000000000284,186.0,2.0,2.2,4.2,39.6
0.19999999999998863,177.0,5.1,8.2,1.3,30.8
-6.099999999999994,164.0,1.6,19.0,0.2,30.4
-0.9000000000000057,198.0,4.2,7.3,4.1,24.4
-6.900000000000006,193.0,2.3,18.4,4.0,28.8
4.900000000000006,169.0,5.2,0.3,0.4,30.8
-2.5,183.0,2.0,8.7,1.0,35.6
0.9000000000000057,187.0,3.9,2.9,1.0,32.4
-2.0,200.0,2.4,9.3,1.4,40.4
-4.6000000000000085,189.0,1.4,9.8,1.2,37.2
-1.7000000000000028,175.0,1.5,14.7,0.4,9.2
-1.2000000000000028,180.0,5.2,16.6,1.0,47.6
-5.400000000000006,179.0,1.9,13.5,0.4,18.4
-3.3000000000000114,171.0,2.4,14.6,2.6,19.2
-1.8999999999999915,196.0,3.5,14.8,2.2,39.6
-1.3999999999999915,193.0,2.9,0.3,0.3,36.4
-6.099999999999994,174.0,1.6,13.4,5.4,16.4
-0.9000000000000057,162.0,0.7,3.3,0.5,23.6
-1.7000000000000028,195.0,2.5,7.7,4.2,14.0
-3.4000000000000057,171.0,1.0,8.1,4.0,30.8
1.2000000000000028,188.0,4.9,13.1,2.1,9.6
-2.5999999999999943,171.0,3.3,21.1,0.4,25.2
-0.5999999999999943,197.0,2.1,10.7,4.7,25.2
-5.5,205.0,2.7,14.6,4.9,23.6
-1.2000000000000028,206.0,1.5,7.7,2.4,28.0
-2.0,190.0,1.1,11.3,5.2,13.6
-0.10000000000000853,194.0,1.8,1.5,4.9,9.2
-1.5,199.0,3.2,19.6,0.4,18.0
0.8999999999999915,192.0,2.5,0.3,0.8,26.8
-4.299999999999997,174.0,1.8,10.3,4.8,7.6
-0.19999999999998863,198.0,2.4,5.9,0.2,28.0
1.1000000000000085,187.0,3.1,1.3,0.7,18.4
-2.6000000000000085,173.0,2.2,5.7,2.2,36.8
0.20000000000000284,173.0,2.3,4.8,0.3,32.4
-3.0999999999999943,197.0,1.3,8.4,5.1,20.4
-1.7999999999999972,176.0,1.9,8.2,4.8,19.6
1.5999999999999943,201.0,2.1,0.2,0.3,30.8
-6.5,185.0,1.0,20.4,5.3,6.4
-2.700000000000003,196.0,1.9,8.6,0.8,19.2
-7.300000000000011,162.0,1.1,20.5,2.3,20.4
-2.0999999999999943,186.0,1.4,8.7,0.6,28.4
-1.5,194.0,2.4,14.6,1.3,13.2
-2.0999999999999943,181.0,1.8,6.7,0.5,24.0
-3.700000000000003,184.0,2.3,13.1,4.7,22.8
1.5,171.0,4.3,3.0,3.8,25.6
-7.900000000000006,161.0,2.5,18.3,3.4,21.2
1.2999999999999972,193.0,4.8,1.4,4.1,38.8
-2.5,188.0,3.5,21.7,3.5,12.8
0.7999999999999972,164.0,2.6,0.9,4.4,34.0
0.5,189.0,1.9,2.1,3.8,18.0
1.1999999999999886,204.0,4.6,5.6,2.8,28.0
-0.8999999999999915,172.0,1.9,1.5,5.4,16.0
1.8000000000000114,166.0,4.7,3.3,0.5,39.6
-2.299999999999997,185.0,1.4,6.8,0.8,32.4
0.5,170.0,5.4,11.5,1.3,40.8
-2.700000000000003,201.0,3.4,17.8,0.3,36.0
-4.200000000000003,202.0,2.6,18.0,4.3,22.4
-2.700000000000003,203.0,1.0,9.3,1.3,15.6
0.09999999999999432,182.0,5.1,15.5,5.0,20.8
1.1000000000000085,174.0,2.6,0.6,0.9,14.0
-2.0,171.0,3.3,11.7,1.5,31.6
0.5,194.0,2.7,1.1,5.7,12.8
-0.20000000000000284,190.0,1.9,2.1,4.3,32.4
2.0,208.0,4.6,3.4,1.0,22.0
-1.7000000000000028,193.0,1.4,7.1,0.1,23.6
-2.8000000000000114,195.0,2.1,17.4,2.5,32.0
-3.799999999999997,171.0,1.0,13.4,0.9,34.8
0.4000000000000057,172.0,4.7,5.0,0.5,14.0
-4.900000000000006,190.0,2.2,19.6,4.1,29.2
-2.9000000000000057,175.0,1.4,6.3,1.0,9.6
-7.0,161.0,1.2,17.2,0.5,48.0
-2.0,181.0,1.6,12.6,0.3,14.8
-2.1000000000000085,185.0,1.6,0.2,4.9,55.2
-5.599999999999994,181.0,2.3,16.6,0.4,26.8
-5.0,173.0,3.1,19.9,2.9,24.0
-3.200000000000003,203.0,1.5,19.0,0.9,20.0
1.2999999999999972,182.0,2.2,0.4,0.2,16.0
2.6000000000000085,161.0,4.8,8.4,2.1,14.4
-3.6000000000000085,183.0,1.8,9.9,1.5,32.8
-0.09999999999999432,169.0,1.7,4.8,1.4,23.2
-1.0,198.0,3.6,4.0,4.6,39.2
1.0999999999999943,195.0,3.4,8.3,1.6,14.4
-0.19999999999998863,175.0,2.4,0.1,4.7,39.6
-1.8000000000000114,170.0,2.7,3.4,5.2,12.8
-5.6000000000000085,157.0,1.6,16.6,4.3,33.6
-0.20000000000000284,204.0,2.9,9.2,0.6,17.2
-0.7999999999999972,183.0,3.6,8.3,4.1,40.0
-0.4000000000000057,214.0,1.6,2.9,1.5,52.4
-6.400000000000006,166.0,1.5,20.5,5.3,22.4
-2.9000000000000057,207.0,2.2,13.4,4.1,34.4
-2.299999999999997,178.0,1.4,11.1,3.8,11.2
-2.3999999999999915,194.0,1.2,6.9,1.0,29.2
-2.299999999999997,190.0,3.5,21.2,0.6,26.0
-7.5,180.0,1.1,22.1,2.0,20.8
-0.5,174.0,1.4,2.6,1.3,47.2
-0.9000000000000057,193.0,2.0,10.9,5.2,32.0
-7.599999999999994,177.0,0.7,20.5,3.7,38.0
-0.5,164.0,2.4,5.5,0.2,42.4
1.7000000000000028,193.0,2.7,0.3,5.4,13.2
-3.8000000000000114,186.0,1.0,22.0,1.2,21.2
-0.20000000000000284,185.0,1.7,1.4,2.9,24.4
1.1999999999999886,173.0,2.2,0.7,2.5,36.0
1.9000000000000057,191.0,3.9,3.0,0.1,22.8
0.0,170.0,1.7,0.7,5.2,19.2
-3.0999999999999943,181.0,2.6,14.8,2.9,30.8
-1.8999999999999915,176.0,0.8,6.0,0.5,25.6
3.5,168.0,3.6,1.0,0.7,8.4
-3.4000000000000057,163.0,3.0,16.4,0.9,18.8
-8.599999999999994,156.0,1.2,13.4,0.6,30.0
-2.9000000000000057,200.0,1.3,12.5,3.5,12.0
-3.8999999999999915,183.0,2.8,18.6,0.5,24.4
-4.0,174.0,1.4,8.7,2.6,42.4
-1.5,202.0,3.4,15.0,0.2,16.8
3.0999999999999943,174.0,5.4,1.1,5.6,19.6
-4.900000000000006,188.0,2.1,20.5,1.8,21.6
-0.20000000000000284,178.0,1.9,6.9,0.3,10.0
-4.099999999999994,174.0,0.2,5.2,4.3,45.6
-0.4000000000000057,190.0,4.5,11.0,0.4,14.4
-0.5999999999999943,183.0,1.6,0.3,3.9,28.4
-3.5,177.0,2.5,20.4,0.5,17.2
0.0,174.0,2.1,6.0,0.7,11.2
-5.799999999999997,164.0,2.5,17.4,2.9,24.8
-3.6000000000000085,182.0,3.3,19.6,0.6,42.0
-3.0,176.0,1.6,0.4,4.1,22.0
-3.200000000000003,154.0,2.0,9.3,0.9,43.2
-3.3000000000000114,184.0,1.9,12.7,4.5,10.8
-4.799999999999997,155.0,1.1,11.4,5.4,29.2
-3.700000000000003,195.0,1.8,21.2,1.1,6.8
2.4000000000000057,194.0,3.4,0.5,2.8,17.2
1.3999999999999915,192.0,2.2,1.1,0.4,20.4
-4.8999999999999915,195.0,0.8,18.9,0.9,28.8
2.0,197.0,2.4,0.2,1.3,26.0
0.10000000000000853,200.0,4.6,12.3,6.0,12.4
-3.4000000000000057,184.0,1.7,8.8,5.6,34.8
-4.299999999999997,184.0,1.4,19.0,1.7,10.8
-1.8000000000000114,184.0,2.9,16.6,3.3,14.0
-3.3999999999999915,187.0,2.1,16.6,0.6,34.8
-3.0999999999999943,193.0,2.3,20.1,0.6,24.8
-4.299999999999997,183.0,2.4,12.1,5.1,30.0
-3.5,176.0,5.1,20.5,0.4,38.4
-2.0,198.0,1.9,10.8,4.3,36.0
-1.5,202.0,4.0,10.4,2.1,25.2
-0.29999999999999716,179.0,4.0,9.2,1.3,10.4
-4.3999999999999915,193.0,1.9,21.7,2.0,30.0
-3.0999999999999943,187.0,1.1,12.9,2.8,51.2
-3.200000000000003,180.0,2.1,13.1,0.6,28.4
-2.5,173.0,2.9,10.8,2.3,9.6
-7.700000000000003,186.0,1.3,21.1,3.6,36.4
-0.29999999999999716,166.0,4.0,3.9,5.7,20.0
-1.0,180.0,1.7,5.2,0.6,45.2
0.29999999999999716,208.0,1.7,3.5,1.6,19.6
0.5999999999999943,196.0,3.1,4.5,0.3,13.6
-4.0,183.0,1.3,10.9,3.8,21.6
-1.6999999999999886,182.0,3.1,6.0,0.9,16.8
-3.5,172.0,1.2,12.7,3.8,12.8
-5.900000000000006,172.0,1.3,12.8,5.0,30.4
-7.200000000000003,183.0,1.2,21.5,4.1,19.6
0.09999999999999432,169.0,3.8,5.8,4.5,40.8
0.5,163.0,3.8,3.2,0.2,34.0
-0.7999999999999972,169.0,1.4,5.4,1.8,30.0
-1.5999999999999943,177.0,4.4,18.8,2.1,14.4
-1.2000000000000028,176.0,1.4,3.5,0.8,32.4
-0.20000000000000284,181.0,1.6,3.7,1.4,22.0
-0.7000000000000028,194.0,2.2,3.1,3.4,40.4
-2.4000000000000057,198.0,1.0,13.4,1.3,25.2
-1.3999999999999915,183.0,2.5,3.3,5.1,19.6
-1.3999999999999915,188.0,1.0,15.5,2.3,30.8
-1.4000000000000057,201.0,2.0,11.7,0.1,26.4
-1.7000000000000028,189.0,3.9,19.5,2.2,27.6
-1.7000000000000028,200.0,2.1,7.9,4.4,28.0
-1.6000000000000085,212.0,3.6,16.7,3.3,22.0
-0.9000000000000057,195.0,4.5,7.2,1.2,32.0
-4.1000000000000085,198.0,0.6,15.8,0.1,41.2
-4.599999999999994,197.0,1.5,12.0,5.3,36.8
-4.0,160.0,4.0,2.4,0.5,10.4
-1.4000000000000057,192.0,1.8,6.9,2.4,22.8
-2.6000000000000085,186.0,2.5,12.5,1.6,16.4
-1.2999999999999972,171.0,1.4,2.3,0.7,31.6
-1.2000000000000028,202.0,4.8,16.1,3.8,28.4
0.3999999999999915,179.0,4.3,10.3,1.4,45.2
-1.0,194.0,0.7,0.6,0.3,27.2
0.7000000000000028,198.0,3.6,7.1,1.4,11.6
1.7999999999999972,175.0,2.8,3.6,4.3,24.0
-2.299999999999997,164.0,2.7,15.6,1.5,29.2
-0.30000000000001137,177.0,4.1,18.3,2.2,44.4
0.29999999999999716,189.0,2.4,1.5,0.4,27.2
-5.5,183.0,1.9,16.6,2.7,22.4
-0.5,185.0,3.0,7.9,0.8,28.4
-6.3999999999999915,193.0,1.6,21.1,4.1,34.4
-6.099999999999994,182.0,1.4,19.7,5.3,42.4
0.7000000000000028,174.0,1.5,0.2,1.7,24.8
1.0,179.0,1.7,0.3,0.6,9.6
-1.2000000000000028,198.0,3.9,5.7,4.2,14.0
-4.0,188.0,2.9,17.8,1.4,20.0
-1.5,169.0,2.1,0.0,3.0,28.4
-5.5,195.0,4.7,21.0,4.7,37.6
-4.299999999999997,183.0,0.3,7.4,5.7,27.6
-1.0999999999999943,187.0,0.7,0.7,2.2,23.2
0.8999999999999915,205.0,4.7,8.0,1.0,7.6
-0.7999999999999972,175.0,2.9,7.5,0.8,26.0
-6.400000000000006,160.0,1.5,17.1,0.7,34.4
-1.5999999999999943,168.0,2.7,17.7,0.6,20.0
-3.6999999999999886,203.0,3.1,20.1,4.7,30.4
-4.299999999999997,163.0,3.6,18.4,0.7,31.2
-5.700000000000003,188.0,2.2,11.4,4.7,30.8
-0.20000000000000284,169.0,1.5,12.1,0.8,27.2
-3.8999999999999915,185.0,1.1,16.6,0.5,10.4
-4.0,187.0,1.9,8.7,5.6,8.0
0.5,194.0,3.4,8.2,1.1,34.0
-0.5,173.0,2.1,4.0,2.3,23.2
-2.1000000000000085,184.0,3.2,9.0,0.7,45.2
-5.099999999999994,200.0,0.4,16.5,0.6,20.4
-4.5,181.0,2.4,13.1,0.4,42.8
-1.6000000000000085,189.0,2.0,3.2,0.3,34.8
1.0999999999999943,181.0,2.2,0.1,1.2,51.2
-1.0,187.0,3.8,9.6,3.8,28.8
-0.09999999999999432,193.0,2.3,8.9,0.3,22.4
-3.799999999999997,211.0,0.5,14.0,1.0,40.8
-3.0999999999999943,200.0,1.3,19.9,6.0,18.8
-5.0,186.0,1.4,19.2,5.3,41.6
-2.0999999999999943,170.0,1.6,8.6,1.3,31.6
-2.8999999999999915,183.0,2.9,16.3,0.4,28.0
-0.5999999999999943,156.0,4.3,0.3,5.8,12.8
-0.5,183.0,3.5,19.4,0.4,13.2
-2.200000000000003,175.0,1.9,11.4,0.4,17.6
-7.599999999999994,167.0,3.7,18.3,1.4,20.4
-6.0,201.0,1.7,15.9,5.5,25.6
0.9000000000000057,194.0,3.4,6.8,1.6,18.8
-4.0,198.0,2.0,9.5,5.7,40.8
-0.7000000000000028,183.0,3.1,10.8,0.9,23.6
-0.5,193.0,2.5,5.1,1.3,34.4
-5.300000000000011,189.0,2.0,19.0,1.4,15.2
0.7999999999999972,166.0,3.3,4.7,0.5,22.0
-3.700000000000003,179.0,1.2,12.1,0.5,22.4
-0.8999999999999915,170.0,2.4,2.7,4.5,18.8
1.7999999999999972,170.0,5.0,1.5,0.2,37.2
3.0,204.0,3.6,0.2,0.8,14.0
-2.799999999999997,191.0,3.4,14.6,5.2,28.0
-0.09999999999999432,160.0,1.7,2.8,1.4,15.2
-3.5,174.0,3.2,11.1,4.3,14.4
-2.1000000000000085,205.0,2.5,13.0,1.3,30.4
-4.0,179.0,0.2,13.2,1.4,10.0
0.7999999999999972,191.0,4.9,1.3,5.0,42.0
-1.6000000000000085,157.0,1.7,6.4,5.8,17.6
0.20000000000000284,178.0,2.1,0.1,1.9,33.2
-1.2999999999999972,185.0,2.2,9.3,2.0,22.4
-3.9000000000000057,173.0,2.5,19.0,1.8,9.2
-0.20000000000000284,189.0,0.8,1.1,0.2,20.4
-2.799999999999997,213.0,0.8,4.7,3.9,28.4
-5.0,200.0,2.0,21.6,2.6,42.4
0.30000000000001137,193.0,2.3,6.5,0.9,18.8
-2.5,186.0,4.9,18.7,0.3,27.6
-12.299999999999997,157.0,1.9,14.1,1.8,26.8
-3.6999999999999886,170.0,3.5,12.5,0.7,31.2
0.20000000000000284,175.0,4.3,11.9,2.6,10.0
-0.30000000000001137,167.0,3.4,7.4,1.2,28.0
-0.8999999999999915,195.0,4.2,8.9,5.0,40.8
-1.6999999999999886,187.0,1.2,7.7,2.5,48.4
0.0,180.0,2.8,1.4,3.3,23.6
-6.799999999999997,166.0,3.0,11.5,4.4,10.8
2.0,166.0,3.0,0.1,5.2,33.2
-1.6000000000000085,170.0,1.9,19.1,0.4,14.4
-0.7000000000000028,172.0,2.3,9.3,0.7,9.6
0.4000000000000057,182.0,2.8,0.5,1.1,34.4
-0.7000000000000028,189.0,2.5,6.2,2.0,14.4
-1.2999999999999972,165.0,1.9,7.5,4.8,21.2
0.7999999999999972,181.0,1.9,0.7,0.8,12.0
0.10000000000000853,207.0,1.5,0.0,2.5,18.0
-0.7999999999999972,188.0,1.7,2.5,5.0,40.8
-2.5,203.0,1.7,17.5,5.3,7.6
-3.700000000000003,167.0,2.2,13.3,0.1,35.2
-3.5,187.0,2.0,13.3,3.8,38.8
2.8999999999999915,213.0,5.0,0.6,0.7,23.6
-5.0,167.0,1.9,4.0,3.5,37.6
-4.5,203.0,1.6,20.3,0.2,18.8
-6.099999999999994,183.0,2.6,17.5,4.1,25.6
-2.6999999999999957,188.0,4.0,11.1,5.4,18.4
-1.7000000000000028,185.0,2.3,11.3,0.2,26.4
-3.8999999999999915,177.0,1.2,8.6,5.2,24.8
0.6999999999999886,207.0,5.0,7.5,0.5,36.0
-5.3999999999999915,194.0,0.9,21.4,4.8,27.2
-2.4000000000000057,188.0,3.1,19.7,3.0,15.2
-5.799999999999997,177.0,1.6,19.1,3.9,24.0
2.8999999999999915,183.0,3.1,0.5,0.4,14.0
-4.200000000000003,177.0,1.8,13.7,4.4,30.8
-4.200000000000003,169.0,1.0,8.0,0.8,17.2
-1.2999999999999972,189.0,3.8,13.5,1.8,34.4
-3.5999999999999943,171.0,2.2,9.6,4.7,21.2
3.0,183.0,3.7,1.7,0.8,8.4
1.3999999999999915,200.0,4.1,0.4,5.4,38.4
-0.20000000000000284,173.0,2.3,0.5,0.8,14.4
0.6999999999999886,194.0,3.0,0.3,4.0,47.6
-1.7000000000000028,185.0,0.2,0.5,0.7,34.0
-2.0,164.0,3.2,10.4,1.1,13.2
-1.5,173.0,5.1,21.1,0.6,38.8
-5.200000000000003,163.0,1.1,18.1,4.9,31.6
0.19999999999998863,177.0,4.1,4.7,4.2,12.8
2.0999999999999943,177.0,4.5,1.0,2.8,34.0
-6.6000000000000085,193.0,1.0,20.4,1.1,28.0
-4.0,187.0,2.4,15.5,0.3,41.2
-1.8000000000000114,210.0,1.6,14.8,1.4,10.0
-2.799999999999997,197.0,2.7,11.9,1.4,12.4
-0.29999999999999716,191.0,2.4,0.2,5.3,10.0
-6.3999999999999915,206.0,3.1,16.0,4.5,29.2
-1.7000000000000028,204.0,1.6,8.7,2.8,28.8
-2.799999999999997,180.0,1.6,12.9,5.0,16.4
-6.6000000000000085,155.0,1.4,11.0,4.2,18.0
-2.200000000000003,203.0,1.9,12.3,2.7,32.4
-2.1000000000000085,180.0,2.3,17.2,0.8,12.0
-1.9000000000000057,181.0,2.8,13.5,2.9,20.4
-1.6000000000000085,178.0,2.7,5.1,4.4,35.2
-0.5999999999999943,180.0,1.5,0.1,2.9,21.2
0.7000000000000028,197.0,2.3,0.2,3.2,31.6
0.09999999999999432,194.0,3.7,9.5,1.1,16.8
-4.199999999999989,172.0,1.5,4.4,3.0,22.0
-5.900000000000006,161.0,3.0,21.7,1.7,24.8
0.7999999999999972,195.0,1.6,0.1,0.3,9.6
-5.700000000000003,191.0,3.2,20.7,5.0,13.6
-2.9000000000000057,165.0,2.2,6.6,1.2,42.8
-1.3000000000000114,195.0,2.5,14.0,0.5,13.2
-3.5,190.0,1.0,13.0,0.2,28.4
-1.8999999999999915,191.0,0.7,10.2,1.8,29.2
-5.699999999999989,174.0,0.9,13.7,1.4,21.6
-1.5,203.0,1.5,8.3,0.4,37.2
1.3999999999999915,162.0,4.8,2.7,0.7,28.0
-0.3999999999999915,173.0,3.1,3.7,0.3,34.0
2.0999999999999943,171.0,3.4,0.0,0.4,37.6
-0.19999999999998863,186.0,3.4,2.3,5.2,39.6
-0.19999999999998863,187.0,1.7,0.2,6.0,26.4
-2.799999999999997,199.0,1.9,6.6,0.3,12.0
-6.300000000000011,169.0,0.8,9.8,4.3,41.6
-7.099999999999994,178.0,1.2,19.9,1.6,26.0
-0.9000000000000057,195.0,0.6,2.5,1.2,19.2
-4.900000000000006,155.0,3.8,21.9,4.8,31.2
-0.10000000000000853,176.0,3.8,10.7,0.7,28.4
-3.0,204.0,0.4,15.7,0.8,26.4
-1.0,194.0,2.3,4.2,0.5,36.4
-4.099999999999994,201.0,1.2,14.3,0.8,33.6
0.29999999999999716,199.0,2.0,0.4,1.1,52.8
-5.0,181.0,1.0,19.1,2.2,12.8
-5.200000000000003,170.0,1.7,21.2,4.2,38.8
-3.8000000000000114,180.0,0.1,13.8,0.7,34.0
-0.7999999999999972,182.0,1.8,7.5,0.5,26.8
-4.299999999999997,190.0,1.6,10.6,1.7,27.2
-0.8000000000000114,205.0,3.1,13.0,1.4,25.6
-4.5,191.0,2.1,17.8,4.4,14.8
-0.4000000000000057,200.0,1.3,0.3,1.3,21.2
0.3999999999999915,193.0,2.4,0.0,5.1,40.4
0.7000000000000028,174.0,4.8,12.5,1.2,13.6
0.5,176.0,3.5,0.2,0.8,11.2
-0.7000000000000028,175.0,3.3,9.0,0.6,6.0
-1.2000000000000028,180.0,5.0,10.3,5.1,35.6
-1.3999999999999915,176.0,1.3,0.7,4.8,11.6
-1.7999999999999972,189.0,2.3,3.0,4.5,39.6
-4.400000000000006,209.0,1.5,12.9,5.9,28.4
-3.6000000000000085,190.0,3.7,20.4,4.8,22.0
-3.3999999999999915,206.0,1.0,6.7,5.7,23.6
-6.099999999999994,208.0,2.8,20.4,0.3,27.2
-1.7000000000000028,183.0,2.0,14.6,0.2,38.0
-0.4000000000000057,173.0,3.5,9.2,0.7,15.2
-1.0,179.0,2.5,3.0,5.2,24.4
-1.8999999999999915,158.0,2.3,9.1,4.5,16.0
-0.30000000000001137,191.0,4.8,4.5,3.6,26.8
-1.0,194.0,1.4,4.5,1.7,19.2
-3.200000000000003,187.0,1.9,16.7,0.4,37.2
-1.0999999999999943,208.0,1.8,1.4,5.2,36.8
0.6999999999999886,181.0,2.0,0.7,5.0,6.8
1.5,203.0,2.1,0.4,0.8,7.6
0.5999999999999943,205.0,1.6,0.2,1.1,14.4
-1.7999999999999972,176.0,3.6,14.6,5.5,19.2
-2.5,177.0,2.2,12.2,0.6,20.0
-1.3999999999999915,187.0,1.3,4.6,2.2,20.4
-0.4000000000000057,171.0,3.5,9.7,2.4,20.8
2.0,174.0,4.1,0.1,0.3,6.8
-5.599999999999994,195.0,1.3,13.9,4.3,31.6
-3.700000000000003,183.0,0.5,14.3,0.0,18.4
-5.5,164.0,0.6,11.2,1.6,12.4
-5.200000000000003,169.0,1.3,20.8,2.7,33.6
-5.900000000000006,167.0,0.4,17.4,4.0,31.2
-3.5,184.0,1.5,15.3,2.8,8.4
-2.3999999999999915,182.0,2.2,0.1,4.1,24.0
-3.3000000000000114,197.0,1.1,15.8,0.4,18.4
-1.9000000000000057,164.0,2.0,3.8,3.7,23.6
0.4000000000000057,191.0,1.1,0.2,0.9,9.6
-0.5999999999999943,199.0,4.5,11.4,2.3,24.0
-4.400000000000006,183.0,2.4,21.6,0.9,20.0
-2.6000000000000085,191.0,1.5,11.4,3.8,27.6
-3.0,154.0,1.9,7.3,2.5,31.2
-10.5,172.0,2.2,19.0,5.2,9.6
0.9000000000000057,177.0,3.0,0.5,0.1,18.4
0.0,187.0,2.0,1.0,1.2,28.4
-3.799999999999997,169.0,2.4,12.9,0.2,22.4
-4.699999999999989,173.0,2.6,17.6,2.8,38.0
2.1999999999999886,206.0,3.3,0.2,0.5,13.6
-2.5,175.0,2.0,19.5,4.2,18.0
-1.5,179.0,2.1,7.1,1.7,22.0
-4.0,191.0,1.0,19.1,0.8,30.4
-5.6000000000000085,182.0,2.3,20.8,5.9,8.0
-1.5,181.0,1.5,3.3,2.0,42.0
-1.5999999999999943,205.0,3.6,16.7,1.1,30.4
