lifespan,genetic,length,mass,alcohol,bmi norm under,bmi norm over
81.1,85.3,190.0,95.1,4.4,0.0,1.3434903047091389
81.4,84.9,179.0,69.4,1.0,0.0,0.0
86.1,88.0,185.0,98.2,0.9,0.0,3.6924762600438257
82.7,80.9,179.0,74.8,1.0,0.0,0.0
73.1,77.6,189.0,92.0,0.3,0.0,0.7551580302903069
78.7,80.4,173.0,119.5,4.6,0.0,14.927829195763302
89.2,89.6,191.0,89.6,2.8,0.0,0.0
68.7,66.3,187.0,66.2,1.8,0.0,0.0
82.7,85.0,168.0,134.4,1.9,0.0,22.619047619047628
71.0,77.6,182.0,129.7,4.9,0.0,14.155899046008933
88.2,88.2,172.0,56.6,1.6,0.0,0.0
84.1,86.4,177.0,94.5,3.9,0.0,5.163746049985633
87.7,89.5,175.0,67.6,0.8,0.0,0.0
76.6,80.9,176.0,64.4,2.8,0.0,0.0
82.5,85.8,194.0,51.9,3.2,-4.710011690934211,0.0
78.3,77.2,201.0,105.5,4.5,0.0,1.1132150194302177
77.1,86.4,173.0,163.1,2.9,0.0,29.495639680577362
85.4,85.7,165.0,84.5,1.3,0.0,6.037649219467404
78.9,82.7,193.0,73.0,5.1,0.0,0.0
75.1,77.6,200.0,134.1,1.8,0.0,8.524999999999999
79.5,80.8,183.0,80.0,0.8,0.0,0.0
83.7,81.0,170.0,65.2,1.6,0.0,0.0
87.7,88.9,192.0,81.1,2.7,0.0,0.0
90.4,88.3,178.0,60.2,0.2,0.0,0.0
85.1,86.5,214.0,107.5,2.8,0.0,0.0
78.3,83.2,163.0,101.3,5.4,0.0,13.1271406526403
78.2,79.7,165.0,68.6,0.5,0.0,0.1974288337924719
90.9,89.5,205.0,135.6,2.1,0.0,7.26650803093397
72.1,74.3,179.0,76.3,1.8,0.0,0.0
87.0,84.5,183.0,101.5,0.6,0.0,5.308459494162257
75.6,76.9,179.0,88.3,4.1,0.0,2.5584407477918916
80.7,86.6,194.0,84.4,0.7,0.0,0.0
75.8,77.2,173.0,52.3,2.6,-1.0253099000968966,0.0
87.7,88.4,183.0,84.3,4.4,0.0,0.17244468332885177
90.2,94.0,169.0,81.2,5.2,0.0,3.430377087636991
74.7,76.4,190.0,64.6,0.0,-0.6052631578947363,0.0
83.9,86.1,164.0,86.1,0.4,0.0,7.012195121951223
75.4,76.5,165.0,100.7,0.0,0.0,11.988062442607905
74.8,77.6,188.0,66.2,5.6,0.0,0.0
75.8,78.2,171.0,60.9,2.2,0.0,0.0
81.1,84.7,175.0,88.0,0.3,0.0,3.7346938775510203
79.4,83.4,182.0,80.9,0.3,0.0,0.0
71.7,75.6,201.0,93.1,0.4,0.0,0.0
97.8,97.7,169.0,111.1,1.1,0.0,13.899198207345684
81.2,80.0,189.0,59.5,0.4,-1.8431314912796388,0.0
97.4,95.1,189.0,88.0,3.6,0.0,0.0
78.4,83.4,180.0,92.6,6.0,0.0,3.5802469135802433
74.7,77.1,178.0,53.1,0.4,-1.7407524302487047,0.0
79.4,84.9,194.0,91.4,2.5,0.0,0.0
81.0,81.5,208.0,125.5,1.3,0.0,4.007951183431949
84.1,86.6,176.0,78.0,0.2,0.0,0.1807851239669418
78.2,79.6,179.0,113.1,3.7,0.0,10.298523766424267
78.1,81.9,208.0,62.7,5.2,-4.007581360946746,0.0
77.3,76.5,195.0,121.4,4.0,0.0,6.926364234056546
79.2,78.0,204.0,92.1,0.8,0.0,0.0
82.0,86.5,168.0,143.2,1.6,0.0,25.73696145124717
76.0,79.7,180.0,120.3,0.3,0.0,12.129629629629626
76.4,79.5,183.0,130.4,3.2,0.0,13.938158798411415
80.3,79.9,185.0,115.9,5.3,0.0,8.864134404674942
75.6,75.0,167.0,83.7,0.4,0.0,5.0118326221807905
63.4,70.2,172.0,156.7,5.2,0.0,27.967820443482964
79.7,83.3,202.0,60.6,5.4,-3.6485148514851478,0.0
79.2,84.6,172.0,84.6,3.5,0.0,3.5965386695511086
81.5,84.1,197.0,58.9,4.1,-3.323108041949032,0.0
60.9,65.8,175.0,105.9,0.6,0.0,9.579591836734693
81.6,81.9,195.0,59.3,1.4,-2.9049967126890195,0.0
74.7,78.7,191.0,105.9,4.0,0.0,4.028809517282973
64.3,66.4,173.0,50.9,0.1,-1.493083631260653,0.0
82.4,82.0,197.0,67.6,0.7,-1.0813599938158696,0.0
85.2,89.6,180.0,98.2,0.6,0.0,5.3086419753086425
78.3,77.6,210.0,87.3,0.6,0.0,0.0
73.8,78.8,175.0,128.5,1.3,0.0,16.95918367346939
86.4,89.4,186.0,159.6,2.0,0.0,21.132500867152267
94.0,101.5,195.0,55.6,0.5,-3.8780407626561466,0.0
81.1,79.7,200.0,100.1,0.6,0.0,0.02499999999999858
70.2,75.5,190.0,130.6,2.0,0.0,11.177285318559555
65.1,66.6,185.0,52.6,1.0,-3.131117604090578,0.0
80.0,84.6,184.0,132.1,0.1,0.0,14.018194706994322
64.6,69.1,185.0,136.0,5.8,0.0,14.73703433162892
90.8,91.6,176.0,99.1,4.3,0.0,6.9925103305785115
75.6,73.7,195.0,86.7,0.3,0.0,0.0
76.0,78.2,196.0,97.6,0.7,0.0,0.40608079966680677
77.0,76.6,181.0,54.9,0.3,-1.742269771984983,0.0
81.5,86.3,181.0,94.4,5.1,0.0,3.8147492445285565
81.4,79.6,169.0,81.4,4.2,0.0,3.5004026469661476
75.4,78.8,178.0,125.8,2.8,0.0,14.704582754702685
67.0,72.0,156.0,95.7,0.2,0.0,14.324457593688358
78.4,84.8,187.0,79.1,4.8,0.0,0.0
83.1,83.9,177.0,69.4,2.2,0.0,0.0
86.9,93.8,191.0,51.0,2.1,-4.520120062498286,0.0
87.2,89.7,163.0,77.1,3.0,0.0,4.018781286461667
74.1,74.9,205.0,108.6,0.6,0.0,0.8417608566329555
86.7,87.6,175.0,127.4,1.4,0.0,16.6
88.6,88.8,196.0,85.1,5.0,0.0,0.0
73.4,73.7,194.0,104.8,1.7,0.0,2.8456796684025925
79.4,80.0,188.0,66.5,3.2,0.0,0.0
66.2,68.3,184.0,76.5,1.3,0.0,0.0
72.5,71.1,189.0,106.0,2.2,0.0,4.6744212088127455
75.3,79.4,191.0,80.9,0.5,0.0,0.0
89.2,94.0,187.0,56.7,3.7,-2.285638708570449,0.0
90.6,92.6,182.0,55.4,2.3,-1.7749667914503107,0.0
81.0,84.0,180.0,120.0,5.9,0.0,12.037037037037038
87.2,87.7,181.0,108.6,4.5,0.0,8.149171270718227
89.4,88.3,186.0,89.2,1.2,0.0,0.783327552318184
73.6,76.7,171.0,63.7,2.8,0.0,0.0
63.4,67.9,179.0,130.1,0.2,0.0,15.604225835648073
81.4,82.3,214.0,114.4,1.3,0.0,0.0
85.6,86.3,180.0,66.3,2.7,0.0,0.0
72.8,74.0,198.0,94.5,1.9,0.0,0.0
78.2,78.6,167.0,80.7,1.7,0.0,3.936139696654596
72.8,74.5,174.0,89.5,1.9,0.0,4.5613687409168975
92.0,91.6,187.0,90.7,0.8,0.0,0.9372587148617306
79.3,79.1,168.0,77.8,0.7,0.0,2.5651927437641753
79.4,85.0,177.0,111.6,1.2,0.0,10.621947716173509
91.0,90.6,180.0,106.2,4.7,0.0,7.777777777777779
74.1,75.7,187.0,102.2,1.4,0.0,4.225885784552027
69.5,72.2,184.0,87.1,0.2,0.0,0.7266068052930024
79.2,83.7,169.0,87.2,5.7,0.0,5.531143867511645
87.0,87.4,189.0,101.6,0.1,0.0,3.4426527812771184
85.9,85.9,177.0,86.8,1.2,0.0,2.7059593348016193
78.1,78.5,200.0,128.7,5.0,0.0,7.174999999999997
88.9,91.4,184.0,105.9,4.3,0.0,6.279536862003781
79.2,78.9,187.0,96.8,2.3,0.0,2.6816608996539735
73.9,77.8,180.0,82.1,3.8,0.0,0.3395061728395028
73.3,79.0,159.0,95.7,0.2,0.0,12.854515248605672
70.9,75.3,161.0,80.4,4.3,0.0,6.01732186258246
81.5,82.5,166.0,85.4,0.7,0.0,5.991435622006101
80.3,82.8,194.0,128.2,0.4,0.0,9.063131044744395
74.9,76.2,173.0,91.5,0.2,0.0,5.572354572488219
79.9,80.1,213.0,58.3,6.0,-5.649815953624721,0.0
94.0,94.4,196.0,113.4,0.6,0.0,4.518950437317788
92.5,93.5,177.0,82.1,4.3,0.0,1.205751859299685
74.8,76.9,169.0,65.0,1.4,0.0,0.0
77.8,78.8,202.0,145.0,0.2,0.0,10.535731791000885
71.2,77.3,184.0,81.7,5.0,0.0,0.0
75.6,76.5,168.0,91.4,4.5,0.0,7.3837868480725675
78.9,82.0,185.0,105.4,3.7,0.0,5.796201607012417
101.1,100.6,189.0,76.3,1.7,0.0,0.0
90.9,92.2,198.0,89.5,2.3,0.0,0.0
75.7,78.1,178.0,112.3,2.1,0.0,10.443757101376086
92.1,92.3,189.0,135.2,1.4,0.0,12.848884409730971
64.6,74.3,179.0,119.7,3.2,0.0,12.358384569769981
76.7,80.6,210.0,97.2,3.5,0.0,0.0
70.7,74.1,166.0,115.8,1.8,0.0,17.023515749745975
82.8,84.8,191.0,65.5,5.9,-0.5454483155615257,0.0
90.5,88.4,172.0,82.2,0.2,0.0,2.785289345592215
93.2,93.6,202.0,124.3,0.7,0.0,5.462699735320065
74.7,77.9,176.0,138.3,0.4,0.0,19.647469008264466
77.2,85.8,173.0,152.3,0.9,0.0,25.88709946874269
76.2,76.9,188.0,63.3,0.3,-0.5903123585332715,0.0
70.8,75.4,207.0,72.7,2.0,-1.5334430208406253,0.0
72.3,76.0,169.0,129.7,4.3,0.0,20.41157522495711
88.9,91.5,164.0,120.3,0.1,0.0,19.72784057108864
95.9,97.3,172.0,121.4,2.2,0.0,16.035694970254198
63.8,64.1,203.0,99.9,2.2,0.0,0.0
83.6,85.5,191.0,74.2,0.5,0.0,0.0
69.1,70.1,193.0,108.0,4.3,0.0,3.99406695481758
69.4,70.6,191.0,59.5,1.3,-2.190140072914666,0.0
82.3,79.8,176.0,94.3,0.4,0.0,5.442923553719009
69.5,72.1,168.0,79.2,0.1,0.0,3.061224489795922
96.2,92.7,192.0,79.2,2.0,0.0,0.0
79.0,78.3,166.0,72.0,0.8,0.0,1.1286108288575996
66.6,73.3,169.0,136.8,0.8,0.0,22.89748258114213
78.8,82.2,181.0,69.0,5.7,0.0,0.0
74.7,76.7,186.0,74.2,5.0,0.0,0.0
73.4,71.4,208.0,65.8,5.7,-3.291050295857991,0.0
86.2,85.6,173.0,88.5,3.4,0.0,4.569982291423035
67.8,69.2,194.0,101.4,0.5,0.0,1.942289297481139
101.7,100.6,206.0,130.0,5.1,0.0,5.634367046847018
80.7,80.2,184.0,126.4,0.6,0.0,12.334593572778829
83.2,85.4,184.0,131.4,1.4,0.0,13.811436672967865
77.6,77.1,194.0,111.3,2.1,0.0,4.5727494951642065
77.8,81.6,171.0,61.3,4.5,0.0,0.0
93.0,90.9,170.0,81.5,4.9,0.0,3.200692041522494
79.6,80.1,191.0,69.4,0.6,0.0,0.0
77.2,78.8,188.0,109.6,0.8,0.0,6.009506564056135
75.5,75.6,172.0,50.3,1.3,-1.4975662520281219,0.0
87.2,86.1,199.0,106.1,0.4,0.0,1.7922527208908825
68.2,71.3,194.0,91.6,4.9,0.0,0.0
80.9,87.7,164.0,111.9,5.4,0.0,16.60469958358121
66.6,72.0,197.0,75.4,3.2,0.0,0.0
101.6,100.1,205.0,54.6,1.2,-5.507733491969065,0.0
84.1,86.2,185.0,51.9,4.0,-3.33564645726808,0.0
96.5,93.5,179.0,95.2,2.1,0.0,4.711931587653321
81.8,89.3,191.0,128.8,6.0,0.0,10.306049724514132
79.2,81.2,176.0,143.5,4.6,0.0,21.326188016528924
88.0,89.7,203.0,152.6,1.9,0.0,12.030745710888404
90.6,91.8,197.0,113.0,0.4,0.0,4.116957406787087
65.4,66.3,162.0,95.2,0.6,0.0,11.274958085657666
78.0,78.0,196.0,94.0,0.2,0.0,0.0
63.9,64.9,177.0,92.7,0.8,0.0,4.589198506176384
68.1,69.5,180.0,101.6,0.5,0.0,6.358024691358022
77.5,81.6,194.0,140.9,2.7,0.0,12.437559783186316
72.6,72.7,185.0,106.2,2.2,0.0,6.029948867786704
86.2,88.6,171.0,54.2,4.3,0.0,0.0
76.8,80.3,172.0,105.5,2.2,0.0,10.661168199026505
82.9,85.7,181.0,85.7,4.8,0.0,1.1591526510179797
86.1,91.4,160.0,93.2,3.8,0.0,11.406249999999993
82.2,85.2,195.0,75.7,3.2,0.0,0.0
77.2,77.3,187.0,98.7,3.6,0.0,3.2249992850810685
73.6,76.8,178.0,115.5,2.9,0.0,11.453730589572025
78.5,77.6,200.0,69.0,0.5,-1.25,0.0
85.9,89.3,184.0,132.2,1.2,0.0,14.047731568998103
88.6,90.8,182.0,97.6,1.7,0.0,4.46504045405144
79.7,82.6,160.0,83.4,0.1,0.0,7.578124999999993
74.4,75.0,206.0,93.0,0.7,0.0,0.0
85.8,83.8,203.0,50.2,0.6,-6.318195054478387,0.0
85.5,87.3,186.0,78.1,0.3,0.0,0.0
79.8,80.6,193.0,89.1,2.4,0.0,0.0
82.9,86.1,156.0,53.1,5.1,0.0,0.0
73.6,76.4,165.0,90.6,1.8,0.0,8.278236914600555
81.4,83.7,181.0,125.7,5.2,0.0,13.368792161411434
75.2,75.6,186.0,81.1,0.6,0.0,0.0
80.6,83.0,168.0,72.7,2.4,0.0,0.7582199546485313
66.0,69.1,199.0,159.6,5.6,0.0,15.30201257544001
75.7,75.7,172.0,70.0,2.2,0.0,0.0
84.7,88.2,174.0,81.9,0.6,0.0,2.0511296076099903
80.1,85.8,180.0,105.3,4.2,0.0,7.5
80.4,78.9,190.0,113.2,1.0,0.0,6.3573407202216075
78.6,78.8,186.0,77.5,4.2,0.0,0.0
93.6,93.4,177.0,78.9,1.3,0.0,0.18433400363879926
74.4,80.5,164.0,74.1,0.2,0.0,2.5505651397977402
78.3,79.2,198.0,111.1,4.1,0.0,3.33894500561167
72.6,79.5,193.0,105.2,4.0,0.0,3.2423689226556434
87.9,83.0,169.0,81.7,0.4,0.0,3.6054409859598806
74.5,77.0,183.0,108.8,1.0,0.0,7.4882797336438784
78.2,77.3,187.0,91.3,1.0,0.0,1.1088392576281798
76.9,78.9,200.0,81.5,1.4,0.0,0.0
82.1,86.7,189.0,76.7,1.2,0.0,0.0
83.0,84.7,175.0,75.8,0.4,0.0,0.0
69.3,70.5,180.0,125.7,1.0,0.0,13.796296296296298
66.6,72.0,179.0,119.1,0.4,0.0,12.17112449673855
75.1,78.4,171.0,105.3,2.6,0.0,11.011080332409975
65.9,67.8,196.0,95.3,2.2,0.0,0.0
85.7,87.1,193.0,160.4,0.3,0.0,18.061558699562404
77.5,83.6,174.0,146.2,5.4,0.0,23.289073853877653
84.6,85.5,162.0,56.5,0.5,0.0,0.0
82.1,83.8,195.0,99.7,4.2,0.0,1.2195923734385303
78.0,81.4,171.0,95.4,4.0,0.0,7.625423207140663
65.3,64.1,188.0,115.2,2.1,0.0,7.593933906745136
99.4,102.0,171.0,60.8,0.4,0.0,0.0
77.5,78.1,197.0,78.8,4.7,0.0,0.0
71.5,77.0,205.0,111.0,4.9,0.0,1.4128494943486025
92.7,93.9,206.0,112.3,2.4,0.0,1.4633801489301526
85.8,87.8,190.0,93.3,5.2,0.0,0.8448753462603875
92.1,92.2,194.0,98.9,4.9,0.0,1.2780316718035962
82.1,83.6,199.0,84.0,0.4,0.0,0.0
86.6,85.7,192.0,89.5,0.8,0.0,0.0
72.5,76.8,174.0,59.4,4.8,0.0,0.0
80.9,81.1,198.0,96.7,0.2,0.0,0.0
80.4,79.3,187.0,70.5,0.7,0.0,0.0
83.3,85.9,173.0,118.9,2.2,0.0,14.727354739550272
86.0,85.8,173.0,74.6,0.3,0.0,0.0
87.7,90.8,197.0,103.1,5.1,0.0,1.5660027313252058
72.4,74.2,176.0,61.0,4.8,0.0,0.0
74.6,73.0,201.0,60.6,0.3,-3.50037127793866,0.0
72.2,78.7,185.0,60.6,5.3,-0.7936449963477017,0.0
75.2,77.9,196.0,140.5,0.8,0.0,11.57330279050396
78.1,85.4,162.0,110.1,2.3,0.0,16.95244627343392
74.0,76.1,186.0,81.7,0.6,0.0,0.0
90.6,92.1,194.0,89.6,1.3,0.0,0.0
84.4,86.5,181.0,83.3,0.5,0.0,0.4265742803943695
92.6,96.3,184.0,81.1,4.7,0.0,0.0
79.7,78.2,171.0,64.3,3.8,0.0,0.0
77.1,85.0,161.0,144.7,3.4,0.0,30.82346360094131
83.6,82.3,193.0,83.3,4.1,0.0,0.0
76.1,78.6,188.0,90.2,3.5,0.0,0.5205975554549589
85.8,85.0,164.0,55.5,4.4,0.0,0.0
85.7,85.2,189.0,76.5,3.8,0.0,0.0
82.6,81.4,204.0,86.9,2.8,0.0,0.0
81.9,82.8,172.0,113.0,5.4,0.0,13.196322336398055
86.9,85.1,166.0,65.6,0.5,0.0,0.0
99.9,102.2,185.0,126.8,0.8,0.0,12.048940832724611
82.7,82.2,170.0,103.7,1.3,0.0,10.882352941176478
61.8,64.5,201.0,76.0,0.3,0.0,0.0
78.1,82.3,202.0,60.7,4.3,-3.624007450249975,0.0
77.0,79.7,203.0,80.6,1.3,0.0,0.0
76.3,76.2,182.0,103.8,5.0,0.0,6.336795073058806
83.2,82.1,174.0,95.2,0.9,0.0,6.4440480908970805
85.7,87.7,171.0,53.4,1.5,-0.23797065763824676,0.0
75.9,75.4,194.0,100.1,5.7,0.0,1.596875332128814
74.7,74.9,190.0,67.9,4.3,0.0,0.0
90.1,88.1,208.0,91.9,1.0,0.0,0.0
72.3,74.0,193.0,87.4,0.1,0.0,0.0
71.1,73.9,195.0,95.0,2.5,0.0,0.0
71.5,75.3,171.0,88.6,0.9,0.0,5.299921343319312
86.0,85.6,172.0,128.7,0.5,0.0,18.503244997295837
81.0,85.9,190.0,67.0,4.1,0.0,0.0
78.5,81.4,175.0,122.6,1.0,0.0,15.032653061224487
70.4,77.4,161.0,83.3,0.5,0.0,7.1361058601134175
83.4,85.4,181.0,85.6,0.3,0.0,1.1286285522419917
71.3,73.4,185.0,116.0,4.9,0.0,8.89335281227173
73.4,79.0,181.0,122.0,0.4,0.0,12.239400506700036
86.9,91.9,173.0,68.6,2.9,0.0,0.0
77.2,80.4,203.0,65.4,0.9,-2.6296804096192528,0.0
86.7,85.4,182.0,71.4,0.2,0.0,0.0
88.7,86.1,161.0,70.8,2.1,0.0,2.3137610431696274
75.3,78.9,183.0,115.4,1.5,0.0,9.45907611454507
96.7,96.8,169.0,74.3,1.4,0.0,1.014495290781138
82.2,83.2,198.0,139.7,4.6,0.0,10.634118967452302
80.8,79.7,195.0,74.9,1.6,0.0,0.0
85.4,85.6,175.0,76.4,4.7,0.0,0.0
77.6,79.4,170.0,116.0,5.2,0.0,15.138408304498277
64.3,69.9,157.0,68.5,4.3,0.0,2.7901740435717457
71.5,71.7,204.0,100.7,0.6,0.0,0.0
73.3,74.1,183.0,106.2,4.1,0.0,6.711905401773713
77.3,77.7,214.0,93.3,1.5,0.0,0.0
81.0,87.4,166.0,133.4,5.3,0.0,23.410509507911165
86.3,89.2,207.0,65.4,4.1,-3.2371000490093085,0.0
91.8,94.1,178.0,60.8,3.8,0.0,0.0
77.7,80.1,194.0,120.8,1.0,0.0,7.096928472738867
85.3,87.6,190.0,134.8,0.6,0.0,12.340720221606652
79.6,87.1,180.0,122.6,2.0,0.0,12.8395061728395
89.6,90.1,174.0,77.3,1.3,0.0,0.5317743427136996
78.6,79.5,193.0,85.9,5.2,0.0,0.0
72.9,80.5,177.0,88.7,3.7,0.0,3.3124261866002733
88.9,89.4,164.0,79.9,0.2,0.0,4.707019631171928
87.0,85.3,193.0,76.5,5.4,0.0,0.0
79.1,82.9,186.0,54.3,1.2,-2.8045438779049636,0.0
88.5,88.7,185.0,57.2,2.9,-1.7870708546384222,0.0
87.1,85.9,173.0,70.5,2.5,0.0,0.0
82.5,80.6,191.0,105.0,0.1,0.0,3.78210575368
74.2,74.2,170.0,55.8,5.2,0.0,0.0
85.9,89.0,181.0,75.4,2.9,0.0,0.0
80.9,82.8,176.0,107.2,0.5,0.0,9.607438016528924
76.2,72.7,168.0,63.5,0.7,0.0,0.0
92.3,95.7,163.0,121.0,0.9,0.0,20.541796830893148
62.0,70.6,156.0,135.9,0.6,0.0,30.84319526627219
90.5,93.4,200.0,77.6,3.5,0.0,0.0
75.9,79.8,183.0,87.7,0.5,0.0,1.1877034250052247
70.0,74.0,174.0,95.7,2.6,0.0,6.609195402298852
78.4,79.9,202.0,75.9,0.2,0.0,0.0
81.5,78.4,174.0,86.9,5.6,0.0,3.7026027216276916
76.1,81.0,188.0,53.3,1.8,-3.4196468990493436,0.0
69.7,69.9,178.0,73.4,0.3,0.0,0.0
86.0,90.1,174.0,117.9,4.3,0.0,13.941736028537456
73.1,73.5,190.0,75.7,0.4,0.0,0.0
69.4,70.0,183.0,69.5,3.9,0.0,0.0
84.3,87.8,177.0,96.1,0.5,0.0,5.674454977816076
83.0,83.0,174.0,60.5,0.7,0.0,0.0
75.0,80.8,164.0,95.0,2.9,0.0,10.32123735871506
96.6,100.2,182.0,95.2,0.6,0.0,3.7404902789518175
71.9,74.9,176.0,142.8,4.1,0.0,21.10020661157025
83.0,86.2,154.0,96.1,0.9,0.0,15.521167144543767
73.1,76.4,184.0,118.1,4.5,0.0,9.883034026465026
77.2,82.0,155.0,92.2,5.4,0.0,13.376690946930275
83.5,87.2,195.0,52.3,1.1,-4.745890861275477,0.0
86.2,83.8,194.0,87.1,2.8,0.0,0.0
76.8,75.4,192.0,91.3,0.4,0.0,0.0
86.9,91.8,195.0,118.6,0.9,0.0,6.190006574621961
90.1,88.1,197.0,87.7,1.3,0.0,0.0
98.7,98.6,200.0,121.0,6.0,0.0,5.25
94.0,97.4,184.0,65.5,5.6,0.0,0.0
79.9,84.2,184.0,90.0,1.7,0.0,1.5831758034026464
88.6,90.4,184.0,82.8,3.3,0.0,0.0
83.2,86.6,187.0,100.1,0.6,0.0,3.625353884869451
73.9,77.0,193.0,52.8,0.6,-4.325122822089185,0.0
74.3,78.6,183.0,116.7,5.1,0.0,9.847263280480156
73.0,76.5,176.0,111.4,0.4,0.0,10.963326446280995
84.6,86.6,198.0,91.5,4.3,0.0,0.0
81.9,83.4,202.0,134.9,2.1,0.0,8.060484266248409
80.9,81.2,179.0,116.5,1.3,0.0,11.359664180269029
79.9,84.3,193.0,117.7,2.0,0.0,6.598163709092862
96.2,99.3,187.0,63.9,2.8,-0.22667219537304817,0.0
82.1,85.3,180.0,100.8,0.6,0.0,6.111111111111107
84.5,87.0,173.0,83.1,2.3,0.0,2.765712185505695
68.6,76.3,186.0,84.5,3.6,0.0,0.0
65.4,65.7,166.0,105.9,5.7,0.0,13.430831760778055
75.2,76.2,180.0,92.5,0.6,0.0,3.5493827160493794
86.6,86.3,208.0,74.8,1.6,-1.210798816568051,0.0
66.6,66.0,196.0,81.6,0.3,0.0,0.0
73.4,77.4,183.0,139.1,3.8,0.0,16.53602675505389
74.4,76.1,182.0,116.7,0.9,0.0,10.231252264219293
92.8,96.3,172.0,66.6,3.8,0.0,0.0
79.3,85.2,172.0,62.2,5.0,0.0,0.0
60.8,68.0,183.0,54.5,4.1,-2.2259995819522835,0.0
78.8,78.7,169.0,74.8,4.5,0.0,1.189559189104024
76.9,76.4,163.0,94.4,0.2,0.0,10.530129097820776
75.3,76.1,169.0,91.8,1.8,0.0,7.141731732082214
77.0,78.6,177.0,73.6,2.1,0.0,0.0
86.7,87.9,176.0,86.4,0.8,0.0,2.892561983471076
100.1,100.3,181.0,63.6,1.4,0.0,0.0
83.6,84.3,194.0,107.4,3.4,0.0,3.5365075991072388
76.5,78.9,198.0,58.0,1.3,-3.7055912661973256,0.0
84.9,86.3,183.0,57.8,5.1,-1.2406013915016914,0.0
85.9,87.3,188.0,132.8,2.3,0.0,12.573562698053422
71.8,73.2,201.0,68.4,0.1,-1.5697259968812602,0.0
85.3,87.0,189.0,66.6,2.2,0.0,0.0
96.3,98.0,200.0,63.9,4.4,-2.5250000000000004,0.0
76.6,78.2,212.0,83.2,3.3,0.0,0.0
80.6,81.5,195.0,162.5,1.2,0.0,17.73504273504274
73.8,77.9,198.0,87.4,0.1,0.0,0.0
87.5,92.1,197.0,121.6,5.3,0.0,6.33293823597619
76.5,80.5,160.0,157.6,0.5,0.0,36.562499999999986
87.3,88.7,192.0,122.3,2.4,0.0,8.175998263888886
76.8,79.4,186.0,106.0,1.6,0.0,5.639380275176318
65.3,66.6,171.0,104.5,0.7,0.0,10.737491877842757
77.0,78.2,202.0,68.8,3.8,-1.638907950200963,0.0
84.1,83.7,179.0,59.6,1.4,0.0,0.0
77.8,78.8,194.0,139.7,0.3,0.0,12.118716122861088
81.5,80.8,198.0,78.7,1.4,0.0,0.0
88.1,86.3,175.0,99.8,4.3,0.0,7.587755102040816
94.5,96.8,164.0,78.8,1.5,0.0,4.298036882807857
99.6,99.9,177.0,56.1,2.2,-0.5932682179450346,0.0
82.3,82.0,189.0,108.4,0.4,0.0,5.346294896559449
68.1,73.6,183.0,132.0,2.7,0.0,14.415927618023822
76.3,76.8,185.0,81.7,0.8,0.0,0.0
84.4,90.8,193.0,118.4,4.1,0.0,6.786088217133347
74.0,80.1,182.0,74.2,5.3,0.0,0.0
71.2,70.5,174.0,81.7,1.7,0.0,1.9850706830492797
95.1,94.1,179.0,76.3,0.6,0.0,0.0
72.5,73.7,198.0,58.2,4.2,-3.654576063666971,0.0
83.1,87.1,188.0,81.8,1.4,0.0,0.0
77.2,78.7,169.0,117.3,3.0,0.0,16.069990546549498
72.9,78.4,195.0,129.5,4.7,0.0,9.05654174884944
60.7,65.0,183.0,112.0,5.7,0.0,8.4438173728687
75.5,76.6,187.0,119.0,2.2,0.0,9.030140982012632
80.1,79.2,205.0,91.7,1.0,0.0,0.0
69.5,70.3,175.0,58.4,0.8,0.0,0.0
83.3,89.7,160.0,123.4,0.7,0.0,23.203124999999993
90.4,92.0,168.0,95.7,0.6,0.0,8.907312925170075
74.4,78.1,203.0,100.7,4.7,0.0,0.0
72.2,76.5,163.0,76.3,0.7,0.0,3.717678497497083
72.7,78.4,188.0,155.0,4.7,0.0,18.854685377999097
85.5,85.7,169.0,59.2,0.8,0.0,0.0
74.9,78.8,185.0,94.5,0.5,0.0,2.611395178962745
84.2,88.2,187.0,120.5,5.6,0.0,9.459092338928762
80.6,80.1,194.0,62.7,1.1,-1.8404187480072274,0.0
64.7,65.2,173.0,90.4,2.3,0.0,5.2048180694309885
77.1,79.2,184.0,69.1,0.7,0.0,0.0
78.0,83.1,200.0,120.1,0.6,0.0,5.024999999999999
76.9,81.4,181.0,63.1,0.4,0.0,0.0
79.1,80.7,189.0,144.4,0.3,0.0,15.424400212760006
74.1,73.0,181.0,66.1,1.2,0.0,0.0
72.9,73.9,187.0,55.9,3.8,-2.5144127655923842,0.0
84.9,85.0,193.0,84.8,0.3,0.0,0.0
82.7,86.5,211.0,50.4,1.0,-7.179499562004446,0.0
84.5,87.6,200.0,86.2,6.0,0.0,0.0
62.7,67.7,186.0,56.9,5.3,-2.0530119088912038,0.0
86.9,89.0,170.0,73.4,1.3,0.0,0.39792387543253227
79.4,82.3,183.0,76.6,0.4,0.0,0.0
77.5,78.1,156.0,101.6,5.8,0.0,16.748849441157127
77.2,77.7,183.0,111.5,0.4,0.0,8.294514616739818
77.5,79.7,175.0,53.2,0.4,-1.1285714285714263,0.0
83.7,91.3,167.0,136.3,1.4,0.0,23.872315249740048
68.1,74.1,201.0,111.8,5.5,0.0,2.672582361822734
74.0,73.1,194.0,120.5,1.6,0.0,7.017217557657567
72.5,76.5,198.0,63.8,5.7,-2.226150392817061,0.0
77.7,78.4,183.0,91.6,0.9,0.0,2.3522649228104697
