dif_lifespan,mass,exercise,alcohol,sugar,bmi norm under,bmi norm over,smoking few,smoking some,smoking more,smoking alot,smoking most
0.29999999999999716,119.6,2.3,3.9,22.4,0.0,11.50682213607643,False,False,False,False,False
1.4000000000000057,60.5,3.2,0.4,28.0,-3.818741051712001,0.0,True,False,False,False,False
0.7999999999999972,80.2,1.4,0.3,15.6,0.0,0.0,True,False,False,False,False
-0.7999999999999972,102.1,1.4,0.4,48.4,0.0,1.0432608917457387,False,True,False,False,False
-3.1000000000000085,65.8,4.1,1.0,43.2,0.0,0.7031249999999929,False,False,False,True,False
-5.700000000000003,59.0,1.1,0.7,9.6,0.0,0.0,False,False,False,True,False
1.0999999999999943,90.3,3.4,2.6,19.6,0.0,9.836618957601942,True,False,False,False,False
0.7999999999999972,94.0,2.8,0.5,11.2,0.0,1.3150527700792267,False,True,False,False,False
-3.1000000000000085,119.3,1.9,4.1,26.8,0.0,14.861004377025623,True,False,False,False,False
0.9000000000000057,57.2,2.6,1.9,19.2,-1.7870708546384222,0.0,True,False,False,False,False
-2.1000000000000085,102.5,2.5,5.2,19.2,0.0,0.625,False,True,False,False,False
-5.699999999999989,121.8,1.4,4.8,19.6,0.0,9.461294703485741,False,False,False,True,False
-1.7999999999999972,64.1,5.4,0.7,23.2,0.0,0.0,False,False,True,False,False
-6.1000000000000085,88.5,1.4,4.0,45.2,0.0,2.9320792829188207,False,False,False,True,False
1.0,88.1,5.4,0.3,19.2,0.0,6.214569160997733,False,False,True,False,False
-1.9000000000000057,120.9,1.9,2.1,30.0,0.0,6.47126197417743,False,True,False,False,False
-2.6000000000000085,107.4,2.6,0.4,53.2,0.0,10.88492766213372,False,False,True,False,False
0.6999999999999886,92.8,3.7,2.2,24.0,0.0,6.006715894283136,False,True,False,False,False
-1.2000000000000028,106.6,0.6,0.7,19.6,0.0,6.146822498173844,True,False,False,False,False
0.9000000000000057,137.8,3.0,4.5,15.6,0.0,13.576747571456572,True,False,False,False,False
0.0,54.9,2.0,0.1,15.6,0.0,0.0,False,True,False,False,False
1.0,67.2,2.6,0.7,27.6,0.0,0.0,True,False,False,False,False
-2.5,50.6,1.9,2.4,34.8,-5.461787214305959,0.0,False,False,False,True,False
0.0,94.0,1.4,1.2,21.6,0.0,1.038781163434905,True,False,False,False,False
0.8000000000000114,56.1,4.9,2.7,28.4,-4.333691068407363,0.0,False,False,True,False,False
-0.7000000000000028,109.5,1.2,0.7,12.0,0.0,10.755102040816325,True,False,False,False,False
0.09999999999999432,123.1,3.4,0.7,43.6,0.0,13.419524983614743,True,False,False,False,False
-1.5,51.5,1.8,0.4,25.6,-3.9289271163422352,0.0,False,True,False,False,False
-5.900000000000006,107.1,0.1,1.9,31.6,0.0,3.165680473372781,False,False,False,True,False
0.4000000000000057,91.8,2.1,5.1,40.4,0.0,5.321046373365039,False,False,False,False,False
-0.4000000000000057,145.4,2.3,0.8,6.0,0.0,19.876543209876544,True,False,False,False,False
-2.3999999999999915,68.4,1.1,1.2,33.2,0.0,0.0,False,True,False,False,False
-2.5,55.1,3.1,5.1,31.2,0.0,0.0,False,False,False,True,False
-0.30000000000001137,52.2,3.7,5.0,30.8,-3.2479912344777215,0.0,True,False,False,False,False
-3.8000000000000114,51.4,2.6,4.1,47.6,-4.982577251808021,0.0,False,False,False,True,False
-7.300000000000011,79.9,2.6,4.1,28.8,0.0,0.0,False,False,False,False,True
1.4000000000000057,104.2,2.6,4.1,33.6,0.0,0.0,True,False,False,False,False
-1.0999999999999943,82.5,3.0,4.3,23.2,0.0,0.0,False,False,True,False,False
0.7999999999999972,87.0,1.8,0.6,14.4,0.0,4.407787993510009,True,False,False,False,False
-2.299999999999997,117.9,4.0,5.7,15.2,0.0,13.497959183673473,False,True,False,False,False
-0.09999999999999432,71.6,4.4,0.3,16.4,-0.6000000000000014,0.0,False,False,False,True,False
-3.0,104.9,2.3,0.6,22.4,0.0,0.20665128796616727,False,False,False,True,False
-4.299999999999997,120.1,3.0,3.8,16.0,0.0,11.257698345610429,False,False,False,True,False
-1.2999999999999972,137.3,3.0,2.2,23.2,0.0,17.376543209876544,True,False,False,False,False
-7.900000000000006,55.6,1.2,0.4,33.6,0.0,0.0,False,False,False,False,True
-2.799999999999997,116.9,3.5,5.2,9.2,0.0,8.790033529887843,False,False,False,False,True
-2.0999999999999943,55.2,0.5,4.3,8.8,-1.462962962962962,0.0,False,True,False,False,False
-0.6999999999999886,118.3,1.8,0.8,21.6,0.0,10.325032100092564,True,False,False,False,False
-0.8000000000000114,112.1,3.2,0.7,33.6,0.0,3.0249999999999986,True,False,False,False,False
0.3999999999999915,50.7,1.5,0.6,22.8,-2.851851851851851,0.0,True,False,False,False,False
-5.699999999999996,134.4,2.8,4.5,21.2,0.0,10.710489956424702,False,False,False,False,True
-1.0999999999999943,89.3,1.7,0.4,13.2,0.0,0.0,False,True,False,False,False
-2.0,79.7,0.5,3.4,25.2,0.0,0.0,True,False,False,False,False
-4.799999999999997,75.0,0.7,2.0,26.4,-0.3000922128661152,0.0,False,False,False,True,False
-3.0,101.3,1.8,1.1,40.4,0.0,6.97197323570256,False,True,False,False,False
-4.200000000000003,120.5,4.6,5.0,18.0,0.0,6.049498827591538,False,False,False,False,True
0.5999999999999943,137.1,3.1,3.1,36.0,0.0,10.688254893794252,True,False,False,False,False
-3.9000000000000057,91.5,2.6,4.8,28.8,0.0,0.0,False,False,True,False,False
-1.4000000000000057,134.2,2.2,1.4,42.0,0.0,13.376848065429371,True,False,False,False,False
1.5,63.1,5.4,3.0,21.2,-1.905654174884944,0.0,True,False,False,False,False
-3.200000000000003,101.1,1.8,1.9,54.0,0.0,5.521676126071725,False,False,True,False,False
1.7000000000000028,71.4,4.2,1.4,17.6,-0.6499999999999986,0.0,False,True,False,False,False
-2.8000000000000114,139.2,3.3,2.2,22.0,0.0,10.867968770130638,False,False,True,False,False
-1.9000000000000057,121.9,2.6,0.2,40.0,0.0,9.859446938717149,False,False,True,False,False
-0.7000000000000028,55.7,1.8,0.9,42.8,-1.684398019562856,0.0,True,False,False,False,False
-2.799999999999997,78.7,5.3,0.8,26.0,0.0,2.231833910034606,False,False,False,False,True
-2.9000000000000057,124.3,3.3,2.6,29.2,0.0,19.56954354763527,False,False,True,False,False
-4.300000000000011,58.0,2.3,1.1,28.8,-4.964094844687155,0.0,False,False,False,True,False
-2.799999999999997,76.4,0.8,1.8,23.2,0.0,0.0,False,False,True,False,False
0.5,59.4,3.6,1.8,26.8,-0.9551039697542549,0.0,False,True,False,False,False
-1.4000000000000057,66.1,3.0,3.9,18.0,0.0,0.0,False,True,False,False,False
1.2999999999999972,59.0,1.8,0.8,14.8,0.0,0.0,True,False,False,False,False
-4.200000000000003,127.4,1.6,1.1,7.6,0.0,16.6,False,False,False,False,True
-3.3999999999999915,64.8,1.3,0.4,46.4,-2.6192039996078815,0.0,False,True,False,False,False
-0.8999999999999915,115.6,3.5,1.8,30.8,0.0,5.091628488129945,False,True,False,False,False
-6.299999999999997,77.4,0.7,3.6,48.8,0.0,0.0,False,False,False,True,False
0.19999999999998863,61.5,1.1,0.2,23.6,-4.007587897068525,0.0,True,False,False,False,False
0.30000000000001137,110.4,2.1,0.9,14.4,0.0,7.966048553256293,True,False,False,False,False
-1.5,66.0,2.5,0.3,28.8,0.0,0.0,False,False,False,False,True
0.20000000000000284,84.6,1.3,0.2,26.0,0.0,0.0,True,False,False,False,False
-4.599999999999994,116.9,2.0,0.9,28.0,0.0,23.657648283038498,False,True,False,False,False
-4.5,113.1,1.9,0.6,30.0,0.0,11.100737336014554,False,False,False,False,True
1.1999999999999886,75.3,3.3,2.5,25.6,0.0,2.99672813801309,True,False,False,False,False
0.5999999999999943,139.2,2.8,0.4,23.2,0.0,13.96867388930881,True,False,False,False,False
-7.5,101.9,0.4,2.1,42.0,0.0,17.414151925078038,False,False,False,True,False
-4.1000000000000085,82.7,1.6,4.7,24.4,0.0,0.0,False,False,True,False,False
-0.5,126.5,1.0,0.1,22.4,0.0,9.67558455086209,True,False,False,False,False
-4.099999999999994,50.3,1.3,3.6,44.4,-1.69355808747369,0.0,False,True,False,False,False
-2.3000000000000114,74.1,2.9,4.8,32.8,0.0,0.0,False,False,True,False,False
-1.0,100.4,2.5,0.7,36.0,0.0,2.235243055555557,True,False,False,False,False
-4.6000000000000085,114.7,4.6,6.0,26.0,0.0,8.878780718336486,False,False,False,False,True
1.7000000000000028,88.3,3.4,4.0,20.0,0.0,0.0,True,False,False,False,False
-3.5999999999999943,121.4,3.2,3.8,40.4,0.0,15.562664973771255,False,False,False,False,True
-3.5,63.6,3.5,5.2,12.8,0.0,0.0,False,False,False,True,False
0.0,50.9,1.7,0.4,23.2,-3.4657372400756152,0.0,True,False,False,False,False
-1.6000000000000085,115.5,3.1,1.7,20.4,0.0,6.331380208333336,False,True,False,False,False
-1.7000000000000028,88.8,0.7,3.0,32.4,0.0,0.0,True,False,False,False,False
-9.200000000000003,149.4,1.2,5.4,26.4,0.0,24.91813959704634,False,False,False,False,True
-0.7000000000000028,53.6,3.1,0.6,6.0,-3.172138179530444,0.0,False,False,True,False,False
1.2999999999999972,78.3,2.7,0.2,18.4,0.0,3.414864276382641,True,False,False,False,False
-0.09999999999999432,59.0,2.8,0.9,30.8,-0.2901234567901234,0.0,True,False,False,False,False
-3.0,60.0,4.6,0.5,39.2,-3.5,0.0,False,False,False,False,True
-5.099999999999994,61.7,3.1,0.8,30.0,0.0,0.0,False,False,False,False,True
-1.5,75.9,1.4,3.4,25.6,0.0,0.06936187078874312,True,False,False,False,False
-3.6999999999999886,74.6,1.6,1.2,32.4,0.0,0.0,False,False,True,False,False
0.20000000000000284,72.6,3.8,0.8,30.4,0.0,0.0,False,False,True,False,False
-2.6999999999999886,86.9,3.8,2.8,36.4,0.0,0.0,False,False,True,False,False
0.20000000000000284,102.9,2.6,0.7,29.2,0.0,11.458333333333343,True,False,False,False,False
0.5,97.3,3.5,2.7,18.8,0.0,10.309914356220062,True,False,False,False,False
-6.799999999999997,123.7,1.8,3.0,32.0,0.0,6.55290276502398,False,False,False,True,False
-0.6999999999999886,112.8,1.4,0.4,10.8,0.0,4.0654229688989645,True,False,False,False,False
0.5999999999999943,56.3,4.5,0.5,13.6,-3.0673090101696783,0.0,False,False,True,False,False
-5.400000000000006,71.7,1.5,0.5,24.8,0.0,0.0,False,False,False,True,False
-1.9000000000000057,115.4,1.4,0.6,30.4,0.0,14.465134571321094,False,True,False,False,False
-8.300000000000011,121.8,2.1,4.6,47.6,0.0,7.031558185404343,False,False,False,False,True
-0.7000000000000028,69.2,4.1,0.7,24.0,0.0,0.0,False,False,True,False,False
0.8000000000000114,62.7,1.7,5.2,29.6,-0.5698332809059465,0.0,True,False,False,False,False
0.5999999999999943,89.8,2.5,1.7,33.6,0.0,1.238130021913804,True,False,False,False,False
0.8999999999999915,118.0,2.0,3.9,35.6,0.0,3.634521585090642,True,False,False,False,False
-4.900000000000006,78.5,3.5,5.8,40.8,0.0,6.847133757961782,False,False,False,True,False
-5.3999999999999915,152.5,1.5,0.6,24.0,0.0,26.5481341265549,False,True,False,False,False
-6.099999999999994,65.9,2.4,0.6,25.6,0.0,2.4297606659729425,False,False,False,False,True
-0.7999999999999972,77.8,1.5,2.6,4.0,0.0,0.0,True,False,False,False,False
-0.7999999999999972,50.0,1.7,5.8,24.0,-5.6163905279703155,0.0,False,True,False,False,False
0.7000000000000028,64.0,1.3,2.7,29.2,0.0,0.0,True,False,False,False,False
-3.8000000000000114,64.3,1.9,5.8,38.0,0.0,0.4341204857402765,False,False,False,False,True
-2.3999999999999915,100.9,1.2,4.0,15.2,0.0,7.5736053719008325,False,True,False,False,False
1.0999999999999943,74.9,3.9,0.5,33.6,0.0,0.02589461726085318,True,False,False,False,False
-0.5,112.9,4.2,4.9,29.2,0.0,6.9431869624264415,False,False,False,True,False
-2.700000000000003,74.4,1.9,2.0,27.2,0.0,0.0,False,False,True,False,False
-1.3999999999999915,97.8,2.2,4.9,37.2,0.0,6.217083213635924,True,False,False,False,False
1.0,82.5,2.3,2.4,23.2,0.0,2.8866955110870762,True,False,False,False,False
-2.1999999999999886,97.7,2.7,5.4,30.0,0.0,5.1543209876543195,False,True,False,False,False
-2.9000000000000057,101.8,2.9,1.3,20.4,0.0,6.41975308641975,False,False,False,True,False
-0.29999999999999716,69.1,3.5,0.4,25.2,-2.5282914201183466,0.0,False,False,True,False,False
-0.10000000000000853,129.0,2.1,5.3,12.4,0.0,17.122448979591837,True,False,False,False,False
1.7999999999999972,104.1,3.6,4.2,26.8,0.0,6.42736384494626,False,False,False,False,False
-2.299999999999997,69.8,2.5,3.3,19.6,0.0,0.0,False,False,True,False,False
-0.4000000000000057,70.9,1.6,5.8,36.8,0.0,0.0,True,False,False,False,False
-3.5999999999999943,84.7,3.1,4.5,24.0,0.0,0.0,False,False,True,False,False
-7.199999999999989,95.2,2.0,5.9,21.2,0.0,4.058942034736425,False,False,False,False,True
-4.8999999999999915,90.0,0.8,5.9,46.8,0.0,0.0,False,False,True,False,False
-3.5,116.1,1.7,4.6,11.6,0.0,8.200835025308123,False,False,True,False,False
-1.4000000000000057,85.7,3.2,0.5,14.4,0.0,0.0,False,False,False,True,False
2.0,113.9,3.4,0.2,23.6,0.0,2.1029149315883444,True,False,False,False,False
-2.4000000000000057,87.6,1.9,3.9,23.2,0.0,0.0,False,True,False,False,False
0.20000000000000284,106.5,4.3,4.2,16.4,0.0,1.625,False,True,False,False,False
-1.0,96.2,1.7,2.1,52.8,0.0,11.207610372991084,True,False,False,False,False
-2.1000000000000085,88.4,2.0,3.9,44.0,0.0,1.3967272835856548,False,True,False,False,False
-1.9000000000000057,84.4,2.0,2.1,33.2,0.0,0.0,False,True,False,False,False
0.29999999999999716,70.1,2.6,2.6,33.6,0.0,0.0,False,True,False,False,False
-2.9000000000000057,92.2,3.0,0.8,33.2,0.0,6.903114186851216,False,False,True,False,False
1.9000000000000057,85.7,3.8,2.3,9.6,0.0,0.0,True,False,False,False,False
0.19999999999998863,84.7,0.8,0.2,14.8,0.0,1.4348803096033222,True,False,False,False,False
-1.7000000000000028,88.3,5.1,0.7,19.6,0.0,1.9527792191935518,False,False,False,True,False
-5.400000000000006,77.4,1.2,0.3,33.2,0.0,0.0,False,False,False,True,False
-0.5,58.7,3.9,0.5,32.8,-2.9032309490912933,0.0,False,True,False,False,False
0.6000000000000085,136.8,3.5,0.3,31.2,0.0,12.894736842105267,True,False,False,False,False
-3.6999999999999886,73.5,3.1,5.4,33.6,0.0,0.0,False,False,False,True,False
-3.9000000000000057,63.7,0.6,0.3,18.0,-2.7330635380312316,0.0,False,False,True,False,False
0.6000000000000085,56.9,1.6,0.5,36.0,-5.091573192572344,0.0,True,False,False,False,False
-7.200000000000003,113.6,1.7,1.4,22.0,0.0,18.2860844383478,False,False,False,False,True
-1.5,80.0,1.4,0.8,12.0,0.0,0.0,False,False,True,False,False
-1.9000000000000057,84.6,3.1,3.3,29.2,0.0,8.463866144535416,False,True,False,False,False
-1.3999999999999915,119.3,0.8,4.3,28.0,0.0,11.820987654320987,True,False,False,False,False
-2.1000000000000085,121.5,2.9,4.9,12.4,0.0,6.3071710170321325,False,False,True,False,False
-4.200000000000003,102.9,2.5,3.0,29.2,0.0,5.065741417092767,False,False,False,True,False
2.299999999999997,103.8,5.0,0.6,12.0,0.0,8.50981404958678,True,False,False,False,False
-5.0,116.6,1.5,0.8,36.8,0.0,6.961843151229406,False,False,False,True,False
-1.6999999999999886,114.1,3.8,0.5,17.2,0.0,16.406590216286837,False,True,False,False,False
1.1000000000000085,79.5,1.5,0.5,16.8,0.0,0.0,True,False,False,False,False
0.6000000000000085,88.5,3.9,2.5,51.6,0.0,1.7177877067986955,True,False,False,False,False
1.5999999999999943,76.4,3.0,0.9,20.4,0.0,0.0,True,False,False,False,False
-3.3000000000000114,98.6,2.6,2.1,33.6,0.0,4.7669363603429495,False,False,True,False,False
-2.700000000000003,58.7,2.0,0.7,38.4,-3.8249999999999993,0.0,False,False,True,False,False
-6.8999999999999915,129.3,1.1,1.9,23.6,0.0,17.22040816326531,False,False,False,False,True
-4.600000000000001,58.5,0.9,3.5,26.8,-0.8390894819466261,0.0,False,False,False,True,False
-1.5999999999999943,108.0,1.8,0.5,12.0,0.0,13.72494531894295,True,False,False,False,False
-2.799999999999997,105.6,0.3,4.5,34.8,0.0,6.532742094419056,False,True,False,False,False
-0.09999999999999432,91.1,2.2,4.2,20.8,0.0,0.5032053973852904,True,False,False,False,False
-0.10000000000000853,89.9,4.5,4.7,9.2,0.0,0.0,False,False,True,False,False
-2.4000000000000057,61.6,1.8,0.2,31.6,0.0,0.0,False,False,False,True,False
-4.400000000000006,114.5,0.6,2.6,27.2,0.0,12.387755102040813,False,True,False,False,False
-2.200000000000003,76.9,3.6,5.3,36.8,0.0,0.0,False,False,True,False,False
-6.6000000000000085,131.7,1.8,2.3,31.2,0.0,12.262335898596646,False,False,False,True,False
-2.0999999999999943,154.4,1.6,4.7,22.8,0.0,16.024550961845044,True,False,False,False,False
2.5999999999999943,87.1,4.0,0.4,38.8,0.0,0.0,True,False,False,False,False
-3.6000000000000085,66.1,1.7,5.3,20.4,-0.18975069252077503,0.0,False,False,True,False,False
-1.4000000000000057,51.7,3.4,5.5,20.8,-4.328239357473752,0.0,False,False,True,False,False
0.5,125.9,2.3,0.3,44.4,0.0,8.45201402912106,True,False,False,False,False
-2.9000000000000057,106.2,5.0,0.4,38.8,0.0,15.970641564754445,False,False,False,True,False
1.7000000000000028,137.1,4.3,1.2,4.4,0.0,19.76734693877551,True,False,False,False,False
-0.7000000000000028,72.5,3.3,3.9,31.6,-0.5548996311972445,0.0,False,True,False,False,False
-3.1999999999999886,75.6,1.9,4.9,44.4,0.0,0.0,False,False,True,False,False
-3.200000000000003,83.6,2.7,0.5,30.4,0.0,8.068312171195757,False,False,False,True,False
-3.9000000000000057,134.9,3.2,4.7,25.2,0.0,14.41563184806428,False,False,True,False,False
-1.0,85.1,1.8,2.4,30.8,0.0,2.1633310989817716,False,True,False,False,False
-3.0999999999999943,103.9,0.9,0.3,34.0,0.0,7.427202646609032,False,True,False,False,False
-0.7999999999999972,57.9,0.6,4.9,9.2,-1.210740840275914,0.0,True,False,False,False,False
-4.299999999999997,119.9,2.3,4.6,23.6,0.0,7.188783591505818,False,False,True,False,False
-3.0,131.9,1.5,5.2,34.8,0.0,20.107896446769956,True,False,False,False,False
0.5,58.8,1.9,0.3,18.8,0.0,0.0,True,False,False,False,False
-1.9000000000000057,57.2,1.9,3.2,12.4,-3.143883057263281,0.0,False,False,False,True,False
-3.5,118.5,3.9,1.3,13.6,0.0,16.003460207612463,False,False,True,False,False
-1.3999999999999915,75.7,0.6,5.3,21.2,0.0,2.471331107562783,True,False,False,False,False
1.1000000000000085,107.1,2.4,2.1,20.8,0.0,8.05555555555555,True,False,False,False,False
-4.799999999999997,123.3,0.9,0.7,26.0,0.0,13.915540967049616,False,False,True,False,False
-2.5,118.0,0.6,3.9,44.4,0.0,3.0785246876859027,True,False,False,False,False
-7.0,101.8,0.5,4.6,31.2,0.0,9.013832737478694,False,False,False,True,False
-1.5,124.0,1.7,0.4,33.2,0.0,14.579941906859453,True,False,False,False,False
1.1000000000000085,109.4,2.5,0.6,10.0,0.0,3.770545693622619,True,False,False,False,False
-1.5,85.3,1.5,0.3,25.2,0.0,1.922105794722885,False,False,True,False,False
-3.0,108.4,1.4,0.4,34.0,0.0,0.0,False,False,True,False,False
-3.6000000000000085,71.2,1.9,4.7,44.0,0.0,0.0,False,False,True,False,False
-3.200000000000003,64.0,2.2,0.4,31.2,-1.6689677843524002,0.0,False,False,False,False,True
4.900000000000006,68.3,4.4,0.7,15.2,-0.16393728690703213,0.0,True,False,False,False,False
-1.8000000000000114,61.9,2.3,1.4,38.0,0.0,0.0,False,False,False,True,False
-5.700000000000003,117.2,0.6,1.8,26.8,0.0,16.524943310657605,False,False,True,False,False
-1.0,100.3,2.1,1.4,32.8,0.0,3.991790958492306,False,True,False,False,False
-3.700000000000003,53.2,0.5,0.6,17.6,-1.3254132231404938,0.0,False,False,False,True,False
1.0,67.4,2.0,0.6,6.8,0.0,0.0,True,False,False,False,False
0.10000000000000853,92.2,1.9,1.5,26.4,0.0,0.0,True,False,False,False,False
-1.3999999999999915,89.9,1.5,3.6,8.8,0.0,1.5536389413988658,False,True,False,False,False
-2.1000000000000085,100.8,1.1,0.6,21.2,0.0,8.29369797859691,False,False,True,False,False
-0.20000000000000284,114.8,1.0,0.7,8.4,0.0,3.989166940228781,True,False,False,False,False
-3.1000000000000085,84.2,2.5,2.4,31.6,0.0,3.133248688562933,False,False,False,False,True
-2.4000000000000057,112.4,0.9,0.4,24.8,0.0,6.801720235400637,False,True,False,False,False
-0.10000000000000853,126.1,1.8,0.1,28.8,0.0,11.449300497167293,True,False,False,False,False
-1.0999999999999943,95.0,3.7,1.8,27.2,0.0,0.0,False,True,False,False,False
-2.8999999999999915,54.3,1.0,2.2,19.2,0.0,0.0,False,True,False,False,False
0.0,87.3,1.6,0.8,18.4,0.0,0.234131113423512,True,False,False,False,False
-2.0,101.0,3.1,0.8,31.6,0.0,0.0,False,False,True,False,False
1.2000000000000028,68.4,3.2,1.4,17.6,-2.064013840830448,0.0,True,False,False,False,False
-0.9000000000000057,112.4,2.6,0.4,22.8,0.0,11.28615702479339,True,False,False,False,False
-2.0,101.3,4.7,0.2,30.4,0.0,0.8392000816243232,False,False,False,True,False
0.5999999999999943,55.6,3.8,2.1,41.6,-0.13561897212313312,0.0,True,False,False,False,False
-4.699999999999989,54.2,2.4,3.4,36.8,-0.3904741220889427,0.0,False,False,True,False,False
0.09999999999999432,77.0,1.4,0.9,32.0,0.0,0.0,True,False,False,False,False
-4.599999999999994,52.4,1.5,2.2,22.8,-6.388313609467458,0.0,False,False,False,True,False
-1.0999999999999943,87.6,3.5,4.5,52.8,0.0,5.671194986169954,False,False,True,False,False
-4.200000000000003,80.1,2.9,5.4,25.6,0.0,0.0,False,False,False,True,False
1.7000000000000028,103.0,2.8,0.5,40.4,0.0,2.6517490402426915,False,False,False,False,False
-10.5,161.4,2.6,1.5,36.8,0.0,22.158509861212558,False,False,False,False,True
-1.0,102.6,1.6,4.6,34.4,0.0,0.9084366556400063,True,False,False,False,False
1.2999999999999972,63.3,2.8,2.6,6.4,0.0,0.0,False,False,False,False,False
-1.1999999999999886,92.1,2.8,0.5,24.8,0.0,4.397682658239965,False,True,False,False,False
-0.3999999999999915,59.7,0.8,0.5,8.4,-2.799802761341221,0.0,True,False,False,False,False
-3.4000000000000057,130.2,2.4,4.4,18.8,0.0,17.032541322314046,False,False,False,False,True
-2.6999999999999886,122.5,1.3,0.6,30.4,0.0,7.886788907084757,False,True,False,False,False
-2.5,106.4,2.0,5.9,37.6,0.0,14.559785841760863,False,True,False,False,False
-4.400000000000006,77.4,3.1,1.5,30.4,0.0,6.004646691235376,False,False,False,True,False
2.1000000000000085,102.7,2.6,0.7,4.8,0.0,6.697530864197528,True,False,False,False,False
-3.200000000000003,96.0,4.5,1.6,15.6,0.0,5.642535669826675,False,False,False,True,False
-3.0999999999999943,84.4,1.4,1.0,42.0,0.0,1.049382716049383,False,True,False,False,False
-1.2999999999999972,59.2,4.3,1.1,30.0,-4.13420612002232,0.0,False,False,False,True,False
-6.799999999999997,89.4,1.5,0.2,11.6,0.0,1.6953327958434095,False,False,False,True,False
0.29999999999999716,86.2,2.0,0.7,30.4,0.0,2.206160838277995,True,False,False,False,False
0.09999999999999432,60.8,1.8,0.6,26.8,-3.8902345251826222,0.0,True,False,False,False,False
-5.5,141.1,1.4,5.3,27.2,0.0,26.204819277108435,False,True,False,False,False
-2.0999999999999943,89.3,0.6,0.9,47.2,0.0,5.539311241065629,True,False,False,False,False
-1.7999999999999972,57.7,2.0,1.0,19.2,0.0,0.0,False,False,True,False,False
-1.2999999999999972,124.4,1.9,0.4,6.4,0.0,11.743856332703217,False,True,False,False,False
-4.8999999999999915,101.2,3.7,2.4,20.0,0.0,16.584483892176195,False,False,False,True,False
0.09999999999999432,79.5,2.8,0.2,41.2,0.0,1.5628654482274698,False,True,False,False,False
-3.0,84.1,2.8,5.3,24.4,0.0,2.150051652892561,False,False,False,True,False
-1.3999999999999915,148.6,4.0,2.1,21.2,0.0,8.06336774652901,False,False,False,True,False
1.7000000000000028,98.2,4.7,4.0,18.4,0.0,0.0,True,False,False,False,False
1.0,99.0,1.8,1.0,18.0,0.0,2.7147896195515244,True,False,False,False,False
-3.5,92.8,2.4,1.7,44.8,0.0,0.0,False,False,False,True,False
-1.0,72.7,1.3,0.8,14.0,0.0,0.7582199546485313,True,False,False,False,False
-4.299999999999997,117.1,2.3,4.0,9.2,0.0,3.984431078438657,False,False,False,False,True
-1.5,76.3,0.9,0.6,28.8,0.0,0.0,True,False,False,False,False
-5.400000000000006,85.4,1.7,0.5,38.4,0.0,2.885714285714286,False,False,False,True,False
-0.29999999999999716,94.5,1.5,0.6,22.0,0.0,0.0,False,True,False,False,False
-4.199999999999989,72.1,1.4,2.3,36.8,0.0,0.0,False,False,False,True,False
-2.6000000000000085,60.8,1.1,0.6,8.8,-2.3452545435221595,0.0,False,True,False,False,False
1.6000000000000085,78.0,3.1,0.6,29.2,0.0,0.0,True,False,False,False,False
-2.200000000000003,68.2,1.5,0.3,21.2,0.0,0.6690127592306858,False,False,True,False,False
0.5999999999999943,83.4,1.7,0.8,11.6,0.0,0.0,True,False,False,False,False
-3.6000000000000085,108.1,3.0,4.6,28.0,0.0,5.26231068559111,False,False,False,False,True
-1.7000000000000028,125.0,2.4,0.8,39.6,0.0,4.1722093864500955,False,True,False,False,False
-3.3000000000000114,60.6,2.4,0.5,27.2,0.0,0.0,False,False,False,True,False
-4.900000000000006,131.4,1.3,4.1,27.6,0.0,19.936903662665443,False,False,True,False,False
-2.299999999999997,93.5,1.1,0.5,34.8,0.0,0.0,True,False,False,False,False
3.5,104.4,5.3,0.5,23.6,0.0,3.617636577944687,True,False,False,False,False
-2.299999999999997,97.5,1.0,0.6,19.6,0.0,7.577099134618599,False,True,False,False,False
-4.200000000000003,76.0,1.7,1.4,28.4,0.0,0.393431120318084,False,False,False,True,False
-4.200000000000003,102.3,2.1,1.7,44.8,0.0,5.2162098298676725,False,False,True,False,False
-1.4000000000000057,71.3,3.1,2.2,15.6,0.0,0.5656351966725239,False,False,True,False,False
0.6000000000000085,61.7,3.1,0.5,44.0,-3.8182629387269458,0.0,False,True,False,False,False
0.8999999999999915,52.5,3.5,4.9,22.8,-1.5513946280991746,0.0,True,False,False,False,False
0.9000000000000057,89.1,5.2,1.7,38.8,0.0,2.4999999999999964,True,False,False,False,False
0.0,65.6,1.5,3.2,23.6,0.0,0.0,True,False,False,False,False
-0.7000000000000028,58.2,4.2,2.7,33.2,-1.8566873516543225,0.0,False,True,False,False,False
0.9000000000000057,103.0,2.8,3.6,29.2,0.0,0.0,True,False,False,False,False
-2.6000000000000085,81.5,0.1,0.1,17.2,0.0,0.7227622774902152,False,True,False,False,False
-0.7999999999999972,129.9,4.0,3.1,5.2,0.0,15.092592592592595,False,True,False,False,False
-4.700000000000003,116.2,1.4,0.8,24.8,0.0,10.469002777692992,False,False,False,True,False
-1.7999999999999972,98.9,3.0,1.7,51.2,0.0,7.666138195270179,False,False,False,True,False
-2.0999999999999943,137.8,1.9,0.4,26.8,0.0,19.995918367346945,True,False,False,False,False
-3.9000000000000057,58.1,2.1,3.9,34.8,-3.8286533168354335,0.0,False,False,False,False,True
-2.8999999999999915,84.3,5.0,0.1,7.2,0.0,2.2146177685950406,False,False,False,False,True
-1.5,73.6,2.4,1.8,28.8,0.0,0.7694058331290918,False,True,False,False,False
