lifespan,genetic,length,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
72.3,76.7,188.0,71.5,2.5,2.7,23.2,False,True,False,False,False,False,True,False,False
83.8,88.5,190.0,101.8,2.4,1.1,22.0,False,False,True,False,False,False,False,False,True
76.5,80.2,173.0,71.1,4.2,4.4,14.8,False,True,False,False,False,False,False,True,False
71.1,71.1,191.0,75.5,2.9,1.8,26.0,False,True,False,False,False,False,True,False,False
88.3,93.2,166.0,80.0,3.8,2.7,10.4,False,False,True,False,False,False,False,False,True
85.2,84.3,198.0,51.0,2.6,5.5,16.8,True,False,False,False,True,False,False,False,False
79.2,85.5,187.0,93.0,1.2,2.8,14.8,False,False,True,False,False,False,False,True,False
81.2,84.6,170.0,106.3,3.4,3.9,26.8,False,False,False,True,False,True,False,False,False
78.5,77.1,180.0,97.7,2.4,1.9,14.4,False,False,False,True,True,False,False,False,False
76.2,78.0,207.0,95.5,2.9,1.0,13.6,False,True,False,False,False,False,False,True,False
83.4,85.1,204.0,91.2,3.3,0.6,19.6,False,True,False,False,False,True,False,False,False
83.0,86.3,172.0,85.9,1.8,0.4,54.0,False,False,True,False,False,True,False,False,False
58.7,65.0,193.0,144.1,2.2,1.8,20.8,False,False,False,True,False,False,False,False,True
89.7,90.9,183.0,94.6,1.4,3.1,36.4,False,False,True,False,True,False,False,False,False
82.9,88.0,160.0,119.0,1.6,1.0,36.8,False,False,False,True,False,False,True,False,False
70.6,72.5,206.0,76.5,2.7,3.7,22.8,True,False,False,False,False,False,False,True,False
76.0,77.4,212.0,141.2,3.1,0.1,39.2,False,False,False,True,False,True,False,False,False
66.3,66.9,192.0,84.7,3.2,2.5,8.4,False,True,False,False,False,True,False,False,False
78.9,86.7,172.0,121.4,1.9,1.7,17.2,False,False,False,True,False,False,False,True,False
73.5,74.9,185.0,112.5,2.6,4.4,24.8,False,False,False,True,False,True,False,False,False
82.2,84.0,173.0,75.2,1.0,1.7,14.0,False,False,True,False,False,True,False,False,False
90.1,95.0,173.0,105.6,1.5,4.7,27.6,False,False,False,True,False,False,True,False,False
75.1,78.1,179.0,128.0,1.7,0.5,30.4,False,False,False,True,False,False,True,False,False
82.6,83.2,200.0,118.1,1.5,4.7,36.4,False,False,True,False,True,False,False,False,False
101.2,101.7,205.0,104.2,1.3,3.1,28.4,False,True,False,False,True,False,False,False,False
66.8,68.5,198.0,62.6,0.5,1.7,3.6,True,False,False,False,False,True,False,False,False
80.8,83.1,174.0,58.5,1.8,5.2,32.0,False,True,False,False,False,False,True,False,False
76.2,80.0,198.0,125.7,1.8,0.2,38.8,False,False,False,True,False,False,True,False,False
77.8,83.3,208.0,83.0,0.8,0.7,21.6,False,True,False,False,False,False,False,True,False
79.1,84.6,186.0,89.6,2.3,0.7,24.4,False,False,True,False,False,False,False,True,False
84.4,86.9,196.0,60.6,3.9,0.5,30.8,True,False,False,False,False,False,True,False,False
68.1,70.1,169.0,113.3,2.1,4.2,12.8,False,False,False,True,True,False,False,False,False
71.7,77.3,170.0,134.7,0.4,2.1,11.2,False,False,False,True,False,False,True,False,False
77.3,81.7,200.0,110.0,0.9,5.2,46.4,False,False,True,False,False,False,True,False,False
67.5,73.5,195.0,67.6,2.0,5.1,15.2,True,False,False,False,False,False,False,False,True
83.5,86.9,172.0,57.6,0.5,0.8,7.2,False,True,False,False,False,False,True,False,False
95.2,96.5,186.0,108.0,1.5,1.9,16.8,False,False,False,True,True,False,False,False,False
88.9,91.8,192.0,63.6,2.5,0.4,17.6,True,False,False,False,False,False,True,False,False
84.0,85.7,177.0,66.0,1.3,1.6,49.6,False,True,False,False,True,False,False,False,False
80.5,83.1,185.0,85.7,2.9,1.2,17.6,False,False,True,False,False,False,False,True,False
72.6,75.3,183.0,127.7,4.0,0.1,20.8,False,False,False,True,False,False,False,True,False
72.5,75.5,185.0,50.2,0.5,4.8,48.4,True,False,False,False,False,True,False,False,False
93.5,91.9,208.0,131.9,3.8,0.5,35.2,False,False,False,True,False,True,False,False,False
83.5,83.8,211.0,121.5,4.4,2.2,23.6,False,False,True,False,False,False,True,False,False
70.4,73.6,185.0,159.8,1.9,1.4,20.8,False,False,False,True,True,False,False,False,False
84.7,85.4,178.0,65.2,1.7,0.3,19.2,False,True,False,False,False,True,False,False,False
76.9,78.4,174.0,71.1,3.8,0.7,27.2,False,True,False,False,False,False,False,True,False
60.5,66.0,202.0,80.0,2.4,4.9,33.2,False,True,False,False,False,False,True,False,False
95.2,91.0,182.0,78.1,3.7,0.1,20.4,False,True,False,False,True,False,False,False,False
60.3,65.1,201.0,111.1,2.3,0.5,39.2,False,False,True,False,False,False,False,False,True
84.1,87.4,181.0,118.1,1.8,0.4,26.8,False,False,False,True,False,False,True,False,False
80.6,81.3,163.0,89.0,2.7,3.7,29.2,False,False,False,True,False,True,False,False,False
69.8,70.0,197.0,68.5,2.2,2.6,52.0,True,False,False,False,True,False,False,False,False
87.1,85.1,194.0,115.2,3.4,0.5,15.6,False,False,False,True,True,False,False,False,False
77.4,79.6,188.0,95.1,4.3,2.3,8.8,False,False,True,False,False,False,False,False,True
92.0,90.0,188.0,80.6,3.2,5.6,26.4,False,True,False,False,True,False,False,False,False
84.4,87.9,193.0,76.8,0.4,0.7,35.2,False,True,False,False,False,False,True,False,False
73.4,73.4,173.0,76.0,2.4,2.0,17.2,False,False,True,False,True,False,False,False,False
89.8,91.0,183.0,101.3,1.3,0.5,33.2,False,False,False,True,False,True,False,False,False
80.4,83.6,178.0,123.7,2.4,0.5,40.0,False,False,False,True,False,False,True,False,False
77.8,81.7,184.0,115.7,1.8,4.2,30.8,False,False,False,True,False,True,False,False,False
80.0,84.5,211.0,116.8,3.4,4.5,21.2,False,False,True,False,False,False,False,True,False
63.9,69.0,189.0,50.6,2.0,5.0,45.6,True,False,False,False,False,False,True,False,False
67.9,66.3,183.0,63.4,3.3,1.2,27.2,False,True,False,False,True,False,False,False,False
79.4,79.4,179.0,78.5,4.3,1.2,18.0,False,True,False,False,False,True,False,False,False
88.2,89.3,182.0,91.4,2.4,1.2,24.4,False,False,True,False,False,True,False,False,False
87.3,88.0,161.0,70.5,3.0,5.7,10.4,False,False,True,False,True,False,False,False,False
77.1,80.3,193.0,135.2,1.2,0.3,28.4,False,False,False,True,False,False,True,False,False
75.4,79.1,196.0,78.9,1.2,3.8,43.6,False,True,False,False,False,False,True,False,False
91.8,96.2,191.0,98.7,1.7,2.2,25.6,False,False,True,False,False,False,False,True,False
70.5,77.9,169.0,127.4,2.2,4.5,29.6,False,False,False,True,False,False,False,True,False
88.9,86.4,183.0,119.5,3.7,2.3,32.0,False,False,False,True,True,False,False,False,False
72.6,74.5,204.0,79.3,2.1,0.6,10.8,False,True,False,False,False,False,True,False,False
75.3,84.0,183.0,129.6,0.9,0.3,34.0,False,False,False,True,False,False,False,True,False
80.3,81.5,181.0,57.9,2.6,2.8,22.8,True,False,False,False,False,True,False,False,False
90.6,90.6,178.0,53.9,3.3,4.1,19.2,True,False,False,False,False,True,False,False,False
67.5,68.0,180.0,87.3,4.5,1.2,41.6,False,False,True,False,False,False,True,False,False
81.7,88.7,180.0,108.5,0.8,0.4,20.4,False,False,False,True,False,False,False,False,True
84.5,82.4,187.0,157.4,5.1,0.8,22.8,False,False,False,True,True,False,False,False,False
90.7,94.0,175.0,104.6,1.3,1.0,43.2,False,False,False,True,False,False,True,False,False
87.8,91.3,176.0,105.5,1.6,2.3,13.6,False,False,False,True,False,False,True,False,False
80.8,81.2,196.0,61.8,2.6,1.0,54.0,True,False,False,False,False,True,False,False,False
93.8,95.3,185.0,122.5,1.2,2.5,35.2,False,False,False,True,True,False,False,False,False
71.7,75.3,170.0,77.7,2.6,0.9,25.2,False,False,True,False,False,False,False,True,False
80.5,82.9,187.0,78.2,3.7,0.9,39.2,False,True,False,False,False,False,False,False,True
88.3,91.2,204.0,142.7,1.6,1.2,19.6,False,False,False,True,False,True,False,False,False
83.7,83.9,167.0,115.8,4.1,1.2,46.0,False,False,False,True,False,True,False,False,False
83.4,85.7,163.0,128.4,2.4,1.0,38.4,False,False,False,True,True,False,False,False,False
71.0,74.1,171.0,138.5,3.2,0.6,36.8,False,False,False,True,False,True,False,False,False
77.8,79.3,174.0,104.6,1.5,0.2,10.0,False,False,False,True,False,True,False,False,False
97.6,99.0,200.0,123.2,2.3,1.1,26.0,False,False,False,True,True,False,False,False,False
77.7,77.9,179.0,149.3,4.7,0.9,33.6,False,False,False,True,True,False,False,False,False
61.0,67.2,171.0,155.3,1.5,1.0,48.8,False,False,False,True,False,True,False,False,False
84.2,85.5,186.0,61.9,3.3,1.9,20.4,True,False,False,False,False,False,True,False,False
73.5,76.2,187.0,69.9,0.9,0.7,17.6,False,True,False,False,False,False,True,False,False
82.0,84.6,202.0,64.6,1.7,0.5,21.2,True,False,False,False,False,False,True,False,False
77.2,82.1,188.0,113.7,1.4,3.5,20.4,False,False,False,True,False,False,False,True,False
82.4,81.4,173.0,81.5,2.6,1.7,19.2,False,False,True,False,True,False,False,False,False
84.4,84.1,182.0,62.5,2.5,2.4,46.4,False,True,False,False,True,False,False,False,False
85.2,87.2,166.0,94.5,1.6,0.9,42.4,False,False,False,True,False,True,False,False,False
75.7,77.7,182.0,134.6,1.4,2.8,25.2,False,False,False,True,True,False,False,False,False
79.5,81.9,178.0,98.8,2.7,3.3,6.8,False,False,False,True,False,True,False,False,False
91.3,90.7,178.0,73.3,2.8,1.4,38.8,False,True,False,False,True,False,False,False,False
72.9,74.3,197.0,104.5,2.7,2.8,35.6,False,False,True,False,False,False,True,False,False
88.4,88.2,193.0,124.5,2.1,1.2,19.6,False,False,False,True,True,False,False,False,False
78.5,79.9,186.0,67.7,2.4,1.4,29.2,False,True,False,False,False,False,True,False,False
83.2,81.4,186.0,54.7,3.8,0.1,16.0,True,False,False,False,False,True,False,False,False
74.1,79.2,187.0,87.9,2.2,3.9,23.6,False,False,True,False,False,False,False,True,False
78.9,79.3,170.0,82.9,2.7,1.7,51.6,False,False,True,False,True,False,False,False,False
76.4,77.6,189.0,69.2,2.8,1.2,22.4,False,True,False,False,False,True,False,False,False
76.7,77.4,201.0,145.0,2.4,4.9,20.8,False,False,False,True,True,False,False,False,False
75.3,76.2,190.0,61.0,1.3,4.1,13.2,True,False,False,False,True,False,False,False,False
79.3,82.6,172.0,60.6,2.1,1.2,27.6,False,True,False,False,False,False,False,True,False
62.7,66.0,180.0,80.1,3.6,3.5,33.6,False,True,False,False,False,False,True,False,False
80.9,82.3,178.0,67.2,4.7,1.2,13.6,False,True,False,False,False,False,True,False,False
83.0,83.3,192.0,116.0,3.9,1.3,8.0,False,False,False,True,False,False,True,False,False
80.3,84.3,179.0,89.8,1.9,4.7,12.4,False,False,True,False,False,False,True,False,False
78.8,81.5,213.0,65.6,2.3,6.0,36.0,True,False,False,False,False,False,True,False,False
83.7,84.6,185.0,80.2,1.0,2.3,36.8,False,True,False,False,True,False,False,False,False
68.2,69.0,190.0,124.8,1.5,0.3,34.4,False,False,False,True,True,False,False,False,False
96.9,100.7,182.0,99.7,1.0,0.8,11.6,False,False,False,True,False,False,True,False,False
71.0,77.0,182.0,79.4,0.9,0.4,28.8,False,True,False,False,False,False,False,True,False
83.1,86.1,175.0,67.0,0.3,3.7,14.0,False,True,False,False,False,True,False,False,False
79.8,80.6,199.0,53.9,0.7,0.5,10.0,True,False,False,False,True,False,False,False,False
88.8,89.5,171.0,64.7,2.3,1.3,37.2,False,True,False,False,False,True,False,False,False
81.4,81.0,201.0,76.2,1.5,1.3,35.2,False,True,False,False,True,False,False,False,False
79.1,84.9,212.0,132.9,1.3,1.2,15.2,False,False,True,False,False,False,False,True,False
92.3,97.0,182.0,92.9,3.6,4.2,22.0,False,False,True,False,False,False,False,True,False
70.7,71.4,179.0,131.3,2.3,1.0,33.2,False,False,False,True,True,False,False,False,False
88.2,92.8,162.0,88.8,1.2,2.1,20.8,False,False,False,True,False,False,False,True,False
74.5,76.3,194.0,72.1,0.8,2.5,36.0,False,True,False,False,True,False,False,False,False
77.9,79.4,197.0,55.5,1.7,5.1,28.8,True,False,False,False,True,False,False,False,False
75.4,74.1,183.0,96.1,4.4,3.8,21.2,False,False,True,False,False,True,False,False,False
78.3,80.5,173.0,129.3,2.0,1.7,11.6,False,False,False,True,False,True,False,False,False
81.4,83.6,185.0,123.2,1.0,2.3,6.8,False,False,False,True,True,False,False,False,False
67.7,68.8,173.0,85.8,2.1,1.6,24.8,False,False,True,False,False,True,False,False,False
77.7,79.1,198.0,142.9,2.4,3.3,16.8,False,False,False,True,True,False,False,False,False
81.2,83.3,179.0,81.3,1.3,3.1,32.0,False,False,True,False,False,True,False,False,False
82.3,85.2,185.0,82.9,1.6,1.1,20.0,False,True,False,False,False,True,False,False,False
81.3,82.4,198.0,153.6,2.5,1.8,28.4,False,False,False,True,True,False,False,False,False
80.5,81.9,179.0,59.9,1.2,5.5,20.0,False,True,False,False,True,False,False,False,False
91.8,91.3,212.0,59.7,4.1,0.7,27.2,True,False,False,False,False,False,False,True,False
75.2,80.0,189.0,72.6,0.6,0.5,20.8,False,True,False,False,False,False,False,True,False
83.0,81.3,171.0,82.9,4.4,4.4,18.8,False,False,True,False,True,False,False,False,False
80.2,78.8,190.0,113.6,3.7,4.4,44.8,False,False,False,True,True,False,False,False,False
92.4,91.8,183.0,58.2,2.0,0.8,30.4,True,False,False,False,True,False,False,False,False
75.6,75.4,183.0,65.7,2.9,5.7,17.2,False,True,False,False,True,False,False,False,False
86.1,85.2,187.0,95.8,2.3,1.4,11.2,False,False,True,False,True,False,False,False,False
82.9,87.6,188.0,51.9,1.6,0.6,26.0,True,False,False,False,False,False,False,False,True
69.6,73.5,211.0,52.4,2.5,4.3,28.0,True,False,False,False,False,False,False,True,False
78.7,80.0,198.0,144.7,1.4,4.6,30.0,False,False,False,True,True,False,False,False,False
78.2,77.8,184.0,53.9,5.2,5.1,4.4,True,False,False,False,False,False,True,False,False
91.9,93.1,191.0,78.1,0.8,0.6,20.0,False,True,False,False,False,True,False,False,False
74.6,75.1,202.0,137.7,2.1,0.7,23.6,False,False,False,True,False,True,False,False,False
84.8,85.2,179.0,116.6,1.6,1.1,38.0,False,False,False,True,True,False,False,False,False
73.0,73.6,170.0,102.7,1.8,4.5,17.6,False,False,False,True,True,False,False,False,False
91.6,93.4,173.0,73.3,1.6,4.4,16.4,False,True,False,False,False,True,False,False,False
72.7,73.4,194.0,99.3,0.8,4.1,40.4,False,False,True,False,True,False,False,False,False
84.2,84.2,178.0,75.0,4.1,0.9,35.2,False,True,False,False,False,False,True,False,False
73.4,77.2,177.0,67.9,1.0,0.8,30.0,False,True,False,False,False,False,True,False,False
75.3,77.6,188.0,94.2,2.4,0.7,26.8,False,False,True,False,False,False,False,False,True
79.2,80.6,202.0,80.6,2.8,0.5,26.0,False,True,False,False,False,False,True,False,False
80.6,82.6,176.0,90.4,2.2,3.0,18.8,False,False,True,False,False,False,False,True,False
93.1,93.9,189.0,87.8,1.3,6.0,17.2,False,True,False,False,False,False,False,False,False
83.2,83.5,167.0,93.7,2.2,5.5,20.0,False,False,False,True,False,True,False,False,False
93.6,95.2,207.0,109.3,4.6,0.3,22.8,False,False,True,False,False,False,False,True,False
87.9,93.8,174.0,107.1,0.3,3.2,36.4,False,False,False,True,False,False,True,False,False
77.7,82.5,201.0,96.6,1.6,4.9,47.6,False,True,False,False,False,True,False,False,False
73.4,78.8,166.0,105.4,1.6,4.3,20.8,False,False,False,True,False,False,False,True,False
67.7,70.6,174.0,61.9,0.6,0.5,29.2,False,True,False,False,False,True,False,False,False
75.4,76.7,204.0,95.1,1.2,1.4,34.4,False,True,False,False,True,False,False,False,False
77.4,80.9,157.0,112.7,4.0,4.9,42.8,False,False,False,True,False,False,True,False,False
94.0,95.8,173.0,55.2,1.4,1.1,25.6,True,False,False,False,False,False,True,False,False
68.8,74.1,207.0,81.9,1.0,3.6,24.4,False,True,False,False,False,False,False,True,False
77.3,75.9,200.0,101.0,1.8,0.4,6.8,False,False,True,False,False,False,False,False,False
86.2,87.8,162.0,66.9,4.1,1.6,18.4,False,False,True,False,False,False,True,False,False
80.7,81.9,164.0,108.2,1.7,0.8,30.0,False,False,False,True,True,False,False,False,False
77.4,77.3,201.0,107.4,2.4,5.1,43.6,False,False,True,False,True,False,False,False,False
80.0,86.1,209.0,57.1,3.7,3.9,35.6,True,False,False,False,False,False,False,True,False
72.6,76.0,189.0,116.2,1.8,0.7,13.2,False,False,False,True,False,True,False,False,False
85.2,85.0,191.0,96.5,2.8,0.3,27.6,False,False,True,False,True,False,False,False,False
86.8,87.0,200.0,98.2,3.6,4.7,18.4,False,True,False,False,False,True,False,False,False
83.5,89.7,168.0,121.0,2.3,1.1,26.8,False,False,False,True,False,False,True,False,False
76.0,80.3,180.0,108.3,3.5,0.4,27.6,False,False,False,True,False,False,False,False,True
89.8,89.8,186.0,62.9,3.4,0.5,20.0,True,False,False,False,False,False,False,True,False
79.3,76.8,187.0,60.0,5.4,0.5,27.2,True,False,False,False,True,False,False,False,False
92.0,92.7,183.0,82.4,1.5,1.3,29.6,False,True,False,False,True,False,False,False,False
76.2,81.9,181.0,163.6,1.4,0.3,55.2,False,False,False,True,False,True,False,False,False
71.9,74.2,174.0,72.0,4.0,5.0,30.4,False,True,False,False,False,True,False,False,False
74.9,79.7,170.0,88.9,2.2,4.7,22.8,False,False,False,True,False,False,False,False,True
78.6,79.2,183.0,71.0,3.2,5.4,20.8,False,True,False,False,False,True,False,False,False
79.8,80.0,178.0,62.6,4.0,0.6,16.8,False,True,False,False,False,False,False,True,False
64.1,65.2,174.0,95.3,1.4,1.5,39.6,False,False,False,True,True,False,False,False,False
91.3,94.2,184.0,63.1,2.9,0.5,34.0,False,True,False,False,False,False,False,True,False
73.1,73.0,193.0,119.3,2.2,0.3,46.4,False,False,False,True,True,False,False,False,False
81.9,83.2,195.0,95.0,1.0,5.8,26.0,False,True,False,False,True,False,False,False,False
75.4,78.2,193.0,61.6,1.2,3.2,19.6,True,False,False,False,False,False,False,True,False
97.4,95.5,172.0,85.6,4.4,0.3,16.4,False,False,True,False,True,False,False,False,False
92.2,93.9,177.0,59.8,2.8,4.2,34.8,False,True,False,False,False,True,False,False,False
94.4,95.6,165.0,59.9,1.7,2.9,34.4,False,True,False,False,True,False,False,False,False
81.4,81.1,184.0,68.7,1.6,1.9,43.2,False,True,False,False,True,False,False,False,False
79.5,84.7,181.0,82.6,1.9,1.9,17.2,False,False,True,False,False,False,False,True,False
69.2,72.6,208.0,58.0,0.5,1.1,46.8,True,False,False,False,False,True,False,False,False
81.0,86.4,205.0,52.7,1.5,0.7,36.0,True,False,False,False,False,False,False,False,True
74.7,78.8,171.0,88.6,2.7,2.4,33.2,False,False,False,True,False,False,True,False,False
79.9,83.5,189.0,121.7,1.3,5.0,39.6,False,False,False,True,True,False,False,False,False
65.0,67.4,209.0,124.4,2.8,2.1,44.0,False,False,True,False,False,True,False,False,False
82.0,87.7,209.0,149.4,2.2,4.0,8.4,False,False,False,True,False,False,False,True,False
90.8,91.3,206.0,78.8,1.0,1.7,39.2,False,True,False,False,True,False,False,False,False
93.7,99.7,175.0,104.1,2.3,1.5,44.0,False,False,False,True,False,False,False,True,False
84.1,87.4,183.0,96.0,0.9,0.5,24.4,False,False,True,False,False,False,False,True,False
91.2,90.0,203.0,97.0,4.3,0.9,24.0,False,True,False,False,True,False,False,False,False
85.8,83.9,174.0,115.2,5.3,2.3,27.2,False,False,False,True,True,False,False,False,False
71.2,72.0,181.0,61.1,2.7,4.7,46.8,False,True,False,False,True,False,False,False,False
99.0,99.7,200.0,71.5,2.5,0.5,29.2,True,False,False,False,False,True,False,False,False
81.2,79.6,186.0,117.7,4.4,5.9,10.0,False,False,False,True,True,False,False,False,False
78.9,81.6,201.0,65.6,2.8,0.9,16.8,True,False,False,False,False,False,False,True,False
93.3,95.6,202.0,65.1,1.7,2.9,28.0,True,False,False,False,False,False,True,False,False
79.6,83.7,197.0,60.7,0.8,5.3,40.0,True,False,False,False,False,False,False,True,False
70.7,77.1,178.0,145.8,0.2,1.1,17.2,False,False,False,True,False,True,False,False,False
76.2,79.8,187.0,56.7,2.8,4.2,23.6,True,False,False,False,False,False,True,False,False
83.0,83.9,189.0,53.3,2.5,1.3,35.2,True,False,False,False,False,False,True,False,False
75.5,76.5,179.0,73.9,1.6,1.1,21.2,False,True,False,False,True,False,False,False,False
81.9,83.4,196.0,120.1,2.4,1.4,23.2,False,False,False,True,False,True,False,False,False
86.6,87.1,200.0,101.1,4.2,4.8,20.8,False,False,True,False,False,False,True,False,False
64.7,70.6,191.0,76.3,2.5,4.0,26.4,False,True,False,False,False,False,False,True,False
77.9,78.6,171.0,114.4,2.5,0.5,42.8,False,False,False,True,True,False,False,False,False
82.1,84.6,188.0,137.8,2.3,1.3,27.2,False,False,False,True,False,True,False,False,False
88.7,88.2,185.0,90.7,1.5,0.3,38.4,False,False,True,False,True,False,False,False,False
72.0,74.4,204.0,114.9,1.2,3.7,23.6,False,False,True,False,False,True,False,False,False
75.2,80.0,182.0,76.1,2.0,3.8,16.4,False,True,False,False,False,False,False,True,False
85.5,86.4,183.0,89.6,2.8,0.6,8.8,False,False,True,False,False,True,False,False,False
79.0,79.6,172.0,114.8,3.3,0.2,21.6,False,False,False,True,False,True,False,False,False
83.6,87.8,182.0,73.5,0.7,2.0,28.8,False,True,False,False,False,False,False,True,False
81.6,81.8,193.0,121.7,2.0,1.4,24.0,False,False,False,True,True,False,False,False,False
90.3,91.9,177.0,54.7,1.9,4.4,8.4,True,False,False,False,False,True,False,False,False
77.6,80.8,180.0,99.3,0.7,2.5,14.8,False,False,False,True,False,False,False,True,False
72.5,70.9,195.0,66.5,2.4,2.0,19.6,True,False,False,False,True,False,False,False,False
92.2,97.5,188.0,109.0,0.7,5.2,44.4,False,False,False,True,False,False,False,True,False
79.9,83.8,181.0,125.6,1.7,1.1,36.0,False,False,False,True,False,False,True,False,False
91.9,96.2,174.0,121.4,2.5,1.3,23.2,False,False,False,True,False,False,True,False,False
72.6,76.8,173.0,118.5,4.4,0.4,10.0,False,False,False,True,False,False,False,True,False
89.3,86.7,193.0,63.6,3.5,0.7,11.6,True,False,False,False,True,False,False,False,False
81.6,80.2,189.0,81.9,2.9,4.0,33.2,False,True,False,False,False,False,False,False,False
69.3,74.4,178.0,99.1,4.1,2.3,22.8,False,False,False,True,False,False,False,True,False
86.2,87.9,182.0,78.3,3.0,1.2,33.2,False,True,False,False,False,False,True,False,False
78.0,83.0,188.0,52.5,0.6,2.8,5.6,True,False,False,False,False,False,False,True,False
78.4,82.0,158.0,101.9,1.6,4.0,26.4,False,False,False,True,False,True,False,False,False
71.8,71.3,191.0,75.4,1.6,0.8,11.2,False,True,False,False,True,False,False,False,False
74.2,77.9,183.0,58.6,4.1,5.5,26.0,True,False,False,False,False,False,False,True,False
76.7,80.4,163.0,111.7,1.9,3.7,20.4,False,False,False,True,False,True,False,False,False
77.3,81.5,182.0,72.3,1.8,0.2,17.2,False,True,False,False,False,False,False,True,False
82.6,84.7,190.0,70.4,1.4,0.9,16.8,False,True,False,False,False,False,False,False,True
81.0,78.2,176.0,93.2,3.8,1.6,26.0,False,False,False,True,False,False,False,False,False
79.2,81.9,191.0,101.2,1.7,0.4,32.4,False,False,True,False,False,True,False,False,False
71.1,74.4,177.0,84.2,3.6,3.6,12.4,False,False,True,False,False,False,False,True,False
76.2,77.8,193.0,122.1,0.7,0.6,31.6,False,False,False,True,True,False,False,False,False
76.1,79.2,175.0,95.9,4.5,0.3,26.4,False,False,False,True,False,False,False,True,False
74.6,81.1,188.0,117.2,0.8,2.2,13.2,False,False,False,True,False,False,False,True,False
72.9,71.6,196.0,60.1,4.6,5.4,10.4,True,False,False,False,True,False,False,False,False
89.5,87.9,175.0,80.5,2.6,2.0,14.8,False,False,True,False,True,False,False,False,False
78.4,79.9,178.0,61.6,0.6,0.5,41.2,False,True,False,False,True,False,False,False,False
72.4,73.6,203.0,121.4,1.5,5.8,17.6,False,False,True,False,True,False,False,False,False
82.4,85.8,182.0,63.6,1.1,1.3,38.8,False,True,False,False,False,False,True,False,False
88.4,95.6,188.0,61.6,1.8,0.5,46.8,True,False,False,False,False,False,False,True,False
97.2,97.5,190.0,91.9,1.6,2.8,24.8,False,False,True,False,True,False,False,False,False
79.7,78.8,174.0,50.1,1.8,0.6,19.6,True,False,False,False,True,False,False,False,False
84.9,87.0,174.0,125.6,2.5,1.3,22.8,False,False,False,True,False,True,False,False,False
80.3,82.5,155.0,68.7,3.3,1.5,9.2,False,False,True,False,False,False,True,False,False
89.8,91.5,180.0,65.0,4.4,4.0,17.6,False,True,False,False,False,False,True,False,False
74.7,77.8,183.0,89.1,1.6,0.9,22.4,False,False,True,False,False,False,True,False,False
75.7,77.9,195.0,62.1,3.2,2.7,21.2,True,False,False,False,False,False,False,True,False
73.0,76.1,204.0,108.8,3.9,4.9,31.6,False,False,True,False,False,False,False,True,False
70.6,71.7,173.0,125.2,1.7,0.6,30.4,False,False,False,True,True,False,False,False,False
78.4,82.3,205.0,96.5,2.5,5.0,24.4,False,True,False,False,False,False,False,True,False
87.4,90.3,172.0,72.8,3.9,0.2,36.0,False,True,False,False,False,False,False,True,False
83.6,83.1,166.0,76.0,1.7,5.9,26.8,False,False,True,False,True,False,False,False,False
76.0,75.2,187.0,73.6,2.6,3.3,37.2,False,True,False,False,True,False,False,False,False
85.0,85.0,195.0,70.6,0.7,0.5,29.6,False,True,False,False,True,False,False,False,False
87.0,91.7,192.0,79.7,1.5,0.6,12.0,False,True,False,False,False,False,False,False,True
62.4,64.4,197.0,74.1,4.4,1.9,40.0,False,True,False,False,False,False,False,True,False
65.9,64.9,203.0,100.7,1.7,2.1,23.2,False,True,False,False,True,False,False,False,False
78.5,78.0,186.0,85.9,1.3,0.4,24.0,False,True,False,False,True,False,False,False,False
77.1,79.2,165.0,111.8,0.8,0.6,35.2,False,False,False,True,True,False,False,False,False
63.5,69.6,181.0,142.3,1.6,4.2,24.0,False,False,False,True,False,False,False,True,False
65.3,64.8,178.0,111.3,2.6,3.0,30.8,False,False,False,True,True,False,False,False,False
94.5,98.2,181.0,62.0,1.3,2.9,35.6,False,True,False,False,False,False,True,False,False
88.6,89.1,188.0,132.8,2.7,5.3,26.4,False,False,False,True,True,False,False,False,False
78.6,81.2,191.0,116.7,1.0,1.9,31.6,False,False,False,True,False,True,False,False,False
77.0,72.8,181.0,107.4,4.3,1.9,35.2,False,False,False,True,True,False,False,False,False
78.9,83.8,188.0,87.4,0.2,5.6,22.0,False,True,False,False,False,False,False,True,False
85.7,85.1,207.0,102.0,3.5,2.0,16.8,False,True,False,False,False,True,False,False,False
88.8,89.6,199.0,118.4,2.3,0.3,40.8,False,False,True,False,False,True,False,False,False
80.0,80.7,193.0,77.9,3.6,2.7,14.0,False,True,False,False,False,False,False,True,False
77.2,78.5,177.0,59.0,1.7,5.1,32.8,False,True,False,False,True,False,False,False,False
82.2,82.8,181.0,119.4,1.7,0.5,37.2,False,False,False,True,True,False,False,False,False
80.1,82.5,173.0,98.9,3.4,2.0,36.8,False,False,False,True,False,True,False,False,False
89.3,88.0,192.0,83.0,5.4,0.6,18.4,False,True,False,False,False,False,True,False,False
105.1,100.4,186.0,82.2,4.7,1.0,26.4,False,True,False,False,True,False,False,False,False
72.7,75.7,167.0,120.8,3.8,1.1,14.0,False,False,False,True,False,True,False,False,False
84.5,88.1,169.0,92.1,1.8,0.9,10.8,False,False,False,True,False,False,False,True,False
81.0,80.4,182.0,124.3,3.7,2.0,34.8,False,False,False,True,True,False,False,False,False
