lifespan,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
73.7,122.5,1.4,3.1,29.6,False,False,False,True,False,True,False,False,False
73.5,108.1,2.5,4.7,30.0,False,False,False,True,False,False,False,True,False
79.4,92.1,1.7,1.3,32.4,False,False,False,True,False,True,False,False,False
75.6,70.4,1.6,1.0,26.0,False,True,False,False,False,False,True,False,False
80.7,97.5,3.1,3.0,52.8,False,False,True,False,False,False,False,False,True
82.9,96.4,4.4,1.8,48.0,False,True,False,False,True,False,False,False,False
84.6,107.0,4.6,5.1,12.0,False,False,False,True,True,False,False,False,False
67.4,66.6,3.3,2.8,24.8,False,True,False,False,True,False,False,False,False
94.6,74.6,1.5,0.6,20.4,False,True,False,False,True,False,False,False,False
84.7,72.2,0.5,0.4,10.4,False,False,True,False,False,False,True,False,False
76.4,143.0,1.8,1.1,28.0,False,False,False,True,False,False,True,False,False
73.8,59.2,1.9,1.0,33.2,True,False,False,False,False,False,False,False,True
85.2,100.5,1.6,3.8,20.8,False,False,False,True,True,False,False,False,False
77.0,103.8,3.9,0.7,55.2,False,False,False,True,True,False,False,False,False
78.8,118.8,3.3,4.9,20.4,False,False,False,True,False,False,False,True,False
75.3,65.3,1.6,0.6,17.2,False,True,False,False,True,False,False,False,False
74.8,51.7,0.7,0.9,28.0,True,False,False,False,False,False,False,True,False
87.8,130.5,1.6,0.5,22.0,False,False,False,True,True,False,False,False,False
78.6,147.9,3.1,1.6,26.4,False,False,False,True,False,False,True,False,False
61.8,99.6,3.2,1.3,21.6,False,False,True,False,False,False,False,False,True
74.6,76.0,2.8,0.1,29.6,False,True,False,False,True,False,False,False,False
91.3,87.8,1.7,0.5,36.4,False,False,True,False,False,True,False,False,False
75.9,105.6,2.7,3.3,21.2,False,False,True,False,False,False,True,False,False
80.7,70.3,3.5,0.6,30.4,False,True,False,False,False,False,False,False,True
81.8,85.3,2.8,4.0,30.0,False,False,True,False,False,False,False,True,False
97.3,134.4,1.8,0.2,28.0,False,False,False,True,True,False,False,False,False
75.4,106.7,4.1,4.8,38.0,False,False,False,True,False,False,True,False,False
77.9,72.7,1.4,0.5,46.8,False,True,False,False,False,False,False,False,True
77.6,50.3,2.3,4.7,33.6,True,False,False,False,True,False,False,False,False
67.9,86.1,3.1,1.1,9.2,False,True,False,False,False,False,False,True,False
79.5,155.7,2.2,2.2,34.4,False,False,False,True,False,True,False,False,False
81.9,125.1,4.0,2.6,11.6,False,False,False,True,True,False,False,False,False
71.9,147.5,2.4,2.8,16.8,False,False,False,True,False,False,False,True,False
76.0,94.6,1.6,3.7,43.6,False,False,False,True,True,False,False,False,False
87.1,67.5,1.8,0.3,34.0,False,True,False,False,False,False,False,False,True
83.0,94.4,1.2,3.8,35.6,False,False,True,False,False,False,False,True,False
75.4,59.9,1.7,0.1,6.8,True,False,False,False,False,False,True,False,False
84.1,122.9,4.3,0.8,21.2,False,False,True,False,True,False,False,False,False
75.0,56.8,3.9,0.3,31.2,True,False,False,False,False,False,False,False,True
84.9,88.8,5.4,4.0,21.2,False,False,False,True,False,True,False,False,False
87.9,98.0,4.1,0.5,16.8,False,True,False,False,True,False,False,False,False
71.6,94.2,4.3,0.1,24.0,False,False,False,True,False,False,False,True,False
76.0,100.5,3.6,0.3,26.8,False,False,False,True,False,True,False,False,False
75.6,102.3,5.2,1.9,26.8,False,False,False,True,False,False,True,False,False
69.2,76.5,1.4,2.1,28.8,False,True,False,False,False,False,False,True,False
82.8,105.9,0.5,2.6,11.2,False,False,False,True,False,True,False,False,False
96.7,102.3,0.7,2.8,8.0,False,False,False,True,False,False,False,True,False
73.5,152.5,1.8,0.4,31.6,False,False,False,True,False,True,False,False,False
79.3,56.0,4.4,1.9,26.4,True,False,False,False,False,True,False,False,False
81.4,85.4,4.9,2.7,33.6,False,True,False,False,False,False,True,False,False
77.7,110.7,3.8,5.4,47.2,False,False,False,True,False,False,True,False,False
76.1,77.1,2.8,5.9,31.6,False,True,False,False,False,False,False,True,False
78.5,102.5,1.3,0.6,20.0,False,False,True,False,True,False,False,False,False
67.4,58.2,1.5,4.3,36.4,False,True,False,False,False,False,False,True,False
77.9,113.5,3.4,3.8,17.6,False,False,False,True,False,False,True,False,False
96.3,86.3,4.1,4.2,32.0,False,False,True,False,False,True,False,False,False
82.0,106.1,2.9,4.0,18.8,False,False,False,True,False,False,True,False,False
83.0,139.1,4.0,0.5,28.8,False,False,False,True,False,True,False,False,False
84.4,92.2,4.0,0.4,50.8,False,False,False,True,False,False,False,True,False
75.8,103.3,1.4,0.6,29.2,False,False,True,False,True,False,False,False,False
88.1,77.0,4.0,3.5,30.0,False,False,True,False,True,False,False,False,False
79.3,58.7,1.0,0.3,20.4,True,False,False,False,True,False,False,False,False
86.8,119.6,2.3,3.9,22.4,False,False,False,True,False,False,False,False,False
83.9,60.5,3.2,0.4,28.0,True,False,False,False,True,False,False,False,False
99.1,80.2,1.4,0.3,15.6,False,True,False,False,True,False,False,False,False
89.2,102.1,1.4,0.4,48.4,False,False,True,False,False,True,False,False,False
84.3,65.8,4.1,1.0,43.2,False,False,True,False,False,False,False,True,False
74.3,59.0,1.1,0.7,9.6,False,True,False,False,False,False,False,True,False
94.3,90.3,3.4,2.6,19.6,False,False,False,True,True,False,False,False,False
85.0,94.0,2.8,0.5,11.2,False,False,True,False,False,True,False,False,False
88.3,119.3,1.9,4.1,26.8,False,False,False,True,True,False,False,False,False
78.0,57.2,2.6,1.9,19.2,True,False,False,False,True,False,False,False,False
91.6,102.5,2.5,5.2,19.2,False,False,True,False,False,True,False,False,False
78.4,121.8,1.4,4.8,19.6,False,False,False,True,False,False,False,True,False
77.9,64.1,5.4,0.7,23.2,False,True,False,False,False,False,True,False,False
86.1,88.5,1.4,4.0,45.2,False,False,True,False,False,False,False,True,False
85.6,88.1,5.4,0.3,19.2,False,False,False,True,False,False,True,False,False
96.3,120.9,1.9,2.1,30.0,False,False,False,True,False,True,False,False,False
82.3,107.4,2.6,0.4,53.2,False,False,False,True,False,False,True,False,False
90.6,92.8,3.7,2.2,24.0,False,False,False,True,False,True,False,False,False
81.1,106.6,0.6,0.7,19.6,False,False,False,True,True,False,False,False,False
86.5,137.8,3.0,4.5,15.6,False,False,False,True,True,False,False,False,False
69.0,54.9,2.0,0.1,15.6,False,True,False,False,False,True,False,False,False
80.0,67.2,2.6,0.7,27.6,False,True,False,False,True,False,False,False,False
89.5,50.6,1.9,2.4,34.8,True,False,False,False,False,False,False,True,False
76.2,94.0,1.4,1.2,21.6,False,False,True,False,True,False,False,False,False
76.9,56.1,4.9,2.7,28.4,True,False,False,False,False,False,True,False,False
86.6,109.5,1.2,0.7,12.0,False,False,False,True,True,False,False,False,False
79.8,123.1,3.4,0.7,43.6,False,False,False,True,True,False,False,False,False
88.4,51.5,1.8,0.4,25.6,True,False,False,False,False,True,False,False,False
75.3,107.1,0.1,1.9,31.6,False,False,True,False,False,False,False,True,False
89.4,91.8,2.1,5.1,40.4,False,False,False,True,False,False,False,False,False
92.0,145.4,2.3,0.8,6.0,False,False,False,True,True,False,False,False,False
75.2,68.4,1.1,1.2,33.2,False,True,False,False,False,True,False,False,False
73.6,55.1,3.1,5.1,31.2,False,True,False,False,False,False,False,True,False
86.6,52.2,3.7,5.0,30.8,True,False,False,False,True,False,False,False,False
76.6,51.4,2.6,4.1,47.6,True,False,False,False,False,False,False,True,False
73.1,79.9,2.6,4.1,28.8,False,True,False,False,False,False,False,False,True
87.7,104.2,2.6,4.1,33.6,False,True,False,False,True,False,False,False,False
69.2,82.5,3.0,4.3,23.2,False,True,False,False,False,False,True,False,False
90.5,87.0,1.8,0.6,14.4,False,False,True,False,True,False,False,False,False
79.2,117.9,4.0,5.7,15.2,False,False,False,True,False,True,False,False,False
87.9,71.6,4.4,0.3,16.4,True,False,False,False,False,False,False,True,False
88.5,104.9,2.3,0.6,22.4,False,False,True,False,False,False,False,True,False
86.2,120.1,3.0,3.8,16.0,False,False,False,True,False,False,False,True,False
78.7,137.3,3.0,2.2,23.2,False,False,False,True,True,False,False,False,False
71.0,55.6,1.2,0.4,33.6,False,True,False,False,False,False,False,False,True
76.5,116.9,3.5,5.2,9.2,False,False,False,True,False,False,False,False,True
79.4,55.2,0.5,4.3,8.8,True,False,False,False,False,True,False,False,False
75.9,118.3,1.8,0.8,21.6,False,False,False,True,True,False,False,False,False
82.6,112.1,3.2,0.7,33.6,False,False,True,False,True,False,False,False,False
86.8,50.7,1.5,0.6,22.8,True,False,False,False,True,False,False,False,False
61.4,134.4,2.8,4.5,21.2,False,False,False,True,False,False,False,False,True
88.2,89.3,1.7,0.4,13.2,False,True,False,False,False,True,False,False,False
63.5,79.7,0.5,3.4,25.2,False,True,False,False,True,False,False,False,False
76.5,75.0,0.7,2.0,26.4,True,False,False,False,False,False,False,True,False
78.1,101.3,1.8,1.1,40.4,False,False,False,True,False,True,False,False,False
77.8,120.5,4.6,5.0,18.0,False,False,False,True,False,False,False,False,True
83.6,137.1,3.1,3.1,36.0,False,False,False,True,True,False,False,False,False
82.8,91.5,2.6,4.8,28.8,False,True,False,False,False,False,True,False,False
92.3,134.2,2.2,1.4,42.0,False,False,False,True,True,False,False,False,False
78.4,63.1,5.4,3.0,21.2,True,False,False,False,True,False,False,False,False
83.5,101.1,1.8,1.9,54.0,False,False,False,True,False,False,True,False,False
81.3,71.4,4.2,1.4,17.6,True,False,False,False,False,True,False,False,False
81.1,139.2,3.3,2.2,22.0,False,False,False,True,False,False,True,False,False
89.1,121.9,2.6,0.2,40.0,False,False,False,True,False,False,True,False,False
72.5,55.7,1.8,0.9,42.8,True,False,False,False,True,False,False,False,False
72.3,78.7,5.3,0.8,26.0,False,False,True,False,False,False,False,False,True
72.5,124.3,3.3,2.6,29.2,False,False,False,True,False,False,True,False,False
71.6,58.0,2.3,1.1,28.8,True,False,False,False,False,False,False,True,False
95.3,76.4,0.8,1.8,23.2,False,True,False,False,False,False,True,False,False
70.1,59.4,3.6,1.8,26.8,True,False,False,False,False,True,False,False,False
85.0,66.1,3.0,3.9,18.0,False,True,False,False,False,True,False,False,False
82.5,59.0,1.8,0.8,14.8,False,True,False,False,True,False,False,False,False
60.0,127.4,1.6,1.1,7.6,False,False,False,True,False,False,False,False,True
83.7,64.8,1.3,0.4,46.4,True,False,False,False,False,True,False,False,False
86.9,115.6,3.5,1.8,30.8,False,False,False,True,False,True,False,False,False
93.5,77.4,0.7,3.6,48.8,False,True,False,False,False,False,False,True,False
79.6,61.5,1.1,0.2,23.6,True,False,False,False,True,False,False,False,False
77.9,110.4,2.1,0.9,14.4,False,False,False,True,True,False,False,False,False
85.0,66.0,2.5,0.3,28.8,False,True,False,False,False,False,False,False,True
73.5,84.6,1.3,0.2,26.0,False,True,False,False,True,False,False,False,False
79.7,116.9,2.0,0.9,28.0,False,False,False,True,False,True,False,False,False
76.0,113.1,1.9,0.6,30.0,False,False,False,True,False,False,False,False,True
83.1,75.3,3.3,2.5,25.6,False,False,True,False,True,False,False,False,False
78.5,139.2,2.8,0.4,23.2,False,False,False,True,True,False,False,False,False
72.6,101.9,0.4,2.1,42.0,False,False,False,True,False,False,False,True,False
86.8,82.7,1.6,4.7,24.4,False,True,False,False,False,False,True,False,False
80.2,126.5,1.0,0.1,22.4,False,False,False,True,True,False,False,False,False
62.5,50.3,1.3,3.6,44.4,True,False,False,False,False,True,False,False,False
72.6,74.1,2.9,4.8,32.8,False,True,False,False,False,False,True,False,False
90.2,100.4,2.5,0.7,36.0,False,False,True,False,True,False,False,False,False
83.6,114.7,4.6,6.0,26.0,False,False,False,True,False,False,False,False,True
92.2,88.3,3.4,4.0,20.0,False,True,False,False,True,False,False,False,False
82.5,121.4,3.2,3.8,40.4,False,False,False,True,False,False,False,False,True
80.4,63.6,3.5,5.2,12.8,False,True,False,False,False,False,False,True,False
95.8,50.9,1.7,0.4,23.2,True,False,False,False,True,False,False,False,False
64.1,115.5,3.1,1.7,20.4,False,False,False,True,False,True,False,False,False
80.3,88.8,0.7,3.0,32.4,False,True,False,False,True,False,False,False,False
68.2,149.4,1.2,5.4,26.4,False,False,False,True,False,False,False,False,True
83.1,53.6,3.1,0.6,6.0,True,False,False,False,False,False,True,False,False
81.8,78.3,2.7,0.2,18.4,False,False,True,False,True,False,False,False,False
81.4,59.0,2.8,0.9,30.8,True,False,False,False,True,False,False,False,False
83.0,60.0,4.6,0.5,39.2,True,False,False,False,False,False,False,False,True
80.0,61.7,3.1,0.8,30.0,False,True,False,False,False,False,False,False,True
87.3,75.9,1.4,3.4,25.6,False,False,True,False,True,False,False,False,False
73.4,74.6,1.6,1.2,32.4,False,True,False,False,False,False,True,False,False
79.7,72.6,3.8,0.8,30.4,False,True,False,False,False,False,True,False,False
76.4,86.9,3.8,2.8,36.4,False,True,False,False,False,False,True,False,False
81.9,102.9,2.6,0.7,29.2,False,False,False,True,True,False,False,False,False
76.3,97.3,3.5,2.7,18.8,False,False,False,True,True,False,False,False,False
77.8,123.7,1.8,3.0,32.0,False,False,False,True,False,False,False,True,False
76.9,112.8,1.4,0.4,10.8,False,False,True,False,True,False,False,False,False
80.0,56.3,4.5,0.5,13.6,True,False,False,False,False,False,True,False,False
68.5,71.7,1.5,0.5,24.8,False,True,False,False,False,False,False,True,False
77.8,115.4,1.4,0.6,30.4,False,False,False,True,False,True,False,False,False
77.6,121.8,2.1,4.6,47.6,False,False,False,True,False,False,False,False,True
87.8,69.2,4.1,0.7,24.0,False,True,False,False,False,False,True,False,False
100.4,62.7,1.7,5.2,29.6,True,False,False,False,True,False,False,False,False
79.5,89.8,2.5,1.7,33.6,False,False,True,False,True,False,False,False,False
88.6,118.0,2.0,3.9,35.6,False,False,True,False,True,False,False,False,False
79.0,78.5,3.5,5.8,40.8,False,False,False,True,False,False,False,True,False
87.7,152.5,1.5,0.6,24.0,False,False,False,True,False,True,False,False,False
69.2,65.9,2.4,0.6,25.6,False,False,True,False,False,False,False,False,True
83.3,77.8,1.5,2.6,4.0,False,True,False,False,True,False,False,False,False
72.2,50.0,1.7,5.8,24.0,True,False,False,False,False,True,False,False,False
84.8,64.0,1.3,2.7,29.2,False,True,False,False,True,False,False,False,False
73.1,64.3,1.9,5.8,38.0,False,False,True,False,False,False,False,False,True
80.2,100.9,1.2,4.0,15.2,False,False,False,True,False,True,False,False,False
86.8,74.9,3.9,0.5,33.6,False,False,True,False,True,False,False,False,False
84.9,112.9,4.2,4.9,29.2,False,False,False,True,False,False,False,True,False
85.0,74.4,1.9,2.0,27.2,False,True,False,False,False,False,True,False,False
75.2,97.8,2.2,4.9,37.2,False,False,False,True,True,False,False,False,False
79.3,82.5,2.3,2.4,23.2,False,False,True,False,True,False,False,False,False
79.9,97.7,2.7,5.4,30.0,False,False,False,True,False,True,False,False,False
72.3,101.8,2.9,1.3,20.4,False,False,False,True,False,False,False,True,False
96.9,69.1,3.5,0.4,25.2,True,False,False,False,False,False,True,False,False
80.1,129.0,2.1,5.3,12.4,False,False,False,True,True,False,False,False,False
84.2,104.1,3.6,4.2,26.8,False,False,False,True,False,False,False,False,False
86.9,69.8,2.5,3.3,19.6,False,True,False,False,False,False,True,False,False
87.6,70.9,1.6,5.8,36.8,False,True,False,False,True,False,False,False,False
68.7,84.7,3.1,4.5,24.0,False,True,False,False,False,False,True,False,False
78.4,95.2,2.0,5.9,21.2,False,False,True,False,False,False,False,False,True
71.9,90.0,0.8,5.9,46.8,False,True,False,False,False,False,True,False,False
77.8,116.1,1.7,4.6,11.6,False,False,False,True,False,False,True,False,False
87.5,85.7,3.2,0.5,14.4,False,True,False,False,False,False,False,True,False
66.1,113.9,3.4,0.2,23.6,False,False,True,False,True,False,False,False,False
75.3,87.6,1.9,3.9,23.2,False,True,False,False,False,True,False,False,False
77.4,106.5,4.3,4.2,16.4,False,False,True,False,False,True,False,False,False
95.1,96.2,1.7,2.1,52.8,False,False,False,True,True,False,False,False,False
78.3,88.4,2.0,3.9,44.0,False,False,True,False,False,True,False,False,False
90.8,84.4,2.0,2.1,33.2,False,True,False,False,False,True,False,False,False
83.6,70.1,2.6,2.6,33.6,False,True,False,False,False,True,False,False,False
88.0,92.2,3.0,0.8,33.2,False,False,False,True,False,False,True,False,False
92.5,85.7,3.8,2.3,9.6,False,True,False,False,True,False,False,False,False
82.6,84.7,0.8,0.2,14.8,False,False,True,False,True,False,False,False,False
78.8,88.3,5.1,0.7,19.6,False,False,True,False,False,False,False,True,False
77.6,77.4,1.2,0.3,33.2,False,True,False,False,False,False,False,True,False
76.8,58.7,3.9,0.5,32.8,True,False,False,False,False,True,False,False,False
78.9,136.8,3.5,0.3,31.2,False,False,False,True,True,False,False,False,False
84.4,73.5,3.1,5.4,33.6,False,True,False,False,False,False,False,True,False
86.3,63.7,0.6,0.3,18.0,True,False,False,False,False,False,True,False,False
86.2,56.9,1.6,0.5,36.0,True,False,False,False,True,False,False,False,False
59.5,113.6,1.7,1.4,22.0,False,False,False,True,False,False,False,False,True
75.4,80.0,1.4,0.8,12.0,False,True,False,False,False,False,True,False,False
65.6,84.6,3.1,3.3,29.2,False,False,False,True,False,True,False,False,False
94.9,119.3,0.8,4.3,28.0,False,False,False,True,True,False,False,False,False
77.8,121.5,2.9,4.9,12.4,False,False,False,True,False,False,True,False,False
98.0,102.9,2.5,3.0,29.2,False,False,False,True,False,False,False,True,False
82.3,103.8,5.0,0.6,12.0,False,False,False,True,True,False,False,False,False
74.6,116.6,1.5,0.8,36.8,False,False,False,True,False,False,False,True,False
80.9,114.1,3.8,0.5,17.2,False,False,False,True,False,True,False,False,False
79.7,79.5,1.5,0.5,16.8,False,True,False,False,True,False,False,False,False
86.7,88.5,3.9,2.5,51.6,False,False,True,False,True,False,False,False,False
78.0,76.4,3.0,0.9,20.4,False,True,False,False,True,False,False,False,False
78.6,98.6,2.6,2.1,33.6,False,False,True,False,False,False,True,False,False
75.1,58.7,2.0,0.7,38.4,True,False,False,False,False,False,True,False,False
73.2,129.3,1.1,1.9,23.6,False,False,False,True,False,False,False,False,True
62.9,58.5,0.9,3.5,26.8,True,False,False,False,False,False,False,True,False
70.7,108.0,1.8,0.5,12.0,False,False,False,True,True,False,False,False,False
87.4,105.6,0.3,4.5,34.8,False,False,False,True,False,True,False,False,False
83.9,91.1,2.2,4.2,20.8,False,False,True,False,True,False,False,False,False
89.1,89.9,4.5,4.7,9.2,False,True,False,False,False,False,True,False,False
72.6,61.6,1.8,0.2,31.6,False,True,False,False,False,False,False,True,False
71.1,114.5,0.6,2.6,27.2,False,False,False,True,False,True,False,False,False
80.7,76.9,3.6,5.3,36.8,False,True,False,False,False,False,True,False,False
77.8,131.7,1.8,2.3,31.2,False,False,False,True,False,False,False,True,False
90.7,154.4,1.6,4.7,22.8,False,False,False,True,True,False,False,False,False
82.1,87.1,4.0,0.4,38.8,False,True,False,False,True,False,False,False,False
65.8,66.1,1.7,5.3,20.4,True,False,False,False,False,False,True,False,False
70.0,51.7,3.4,5.5,20.8,True,False,False,False,False,False,True,False,False
85.0,125.9,2.3,0.3,44.4,False,False,False,True,True,False,False,False,False
99.3,106.2,5.0,0.4,38.8,False,False,False,True,False,False,False,True,False
87.2,137.1,4.3,1.2,4.4,False,False,False,True,True,False,False,False,False
89.3,72.5,3.3,3.9,31.6,True,False,False,False,False,True,False,False,False
79.9,75.6,1.9,4.9,44.4,False,True,False,False,False,False,True,False,False
75.3,83.6,2.7,0.5,30.4,False,False,False,True,False,False,False,True,False
75.8,134.9,3.2,4.7,25.2,False,False,False,True,False,False,True,False,False
99.5,85.1,1.8,2.4,30.8,False,False,True,False,False,True,False,False,False
76.4,103.9,0.9,0.3,34.0,False,False,False,True,False,True,False,False,False
85.4,57.9,0.6,4.9,9.2,True,False,False,False,True,False,False,False,False
73.8,119.9,2.3,4.6,23.6,False,False,False,True,False,False,True,False,False
77.7,131.9,1.5,5.2,34.8,False,False,False,True,True,False,False,False,False
71.7,58.8,1.9,0.3,18.8,False,True,False,False,True,False,False,False,False
78.8,57.2,1.9,3.2,12.4,True,False,False,False,False,False,False,True,False
85.1,118.5,3.9,1.3,13.6,False,False,False,True,False,False,True,False,False
78.9,75.7,0.6,5.3,21.2,False,False,True,False,True,False,False,False,False
77.7,107.1,2.4,2.1,20.8,False,False,False,True,True,False,False,False,False
77.8,123.3,0.9,0.7,26.0,False,False,False,True,False,False,True,False,False
98.7,118.0,0.6,3.9,44.4,False,False,True,False,True,False,False,False,False
75.0,101.8,0.5,4.6,31.2,False,False,False,True,False,False,False,True,False
68.9,124.0,1.7,0.4,33.2,False,False,False,True,True,False,False,False,False
83.2,109.4,2.5,0.6,10.0,False,False,True,False,True,False,False,False,False
96.9,85.3,1.5,0.3,25.2,False,False,True,False,False,False,True,False,False
82.1,108.4,1.4,0.4,34.0,False,True,False,False,False,False,True,False,False
87.1,71.2,1.9,4.7,44.0,False,True,False,False,False,False,True,False,False
87.3,64.0,2.2,0.4,31.2,True,False,False,False,False,False,False,False,True
103.9,68.3,4.4,0.7,15.2,True,False,False,False,True,False,False,False,False
78.6,61.9,2.3,1.4,38.0,False,True,False,False,False,False,False,True,False
77.0,117.2,0.6,1.8,26.8,False,False,False,True,False,False,True,False,False
78.8,100.3,2.1,1.4,32.8,False,False,True,False,False,True,False,False,False
78.7,53.2,0.5,0.6,17.6,True,False,False,False,False,False,False,True,False
99.1,67.4,2.0,0.6,6.8,False,True,False,False,True,False,False,False,False
69.4,92.2,1.9,1.5,26.4,False,True,False,False,True,False,False,False,False
86.9,89.9,1.5,3.6,8.8,False,False,True,False,False,True,False,False,False
87.3,100.8,1.1,0.6,21.2,False,False,False,True,False,False,True,False,False
90.7,114.8,1.0,0.7,8.4,False,False,True,False,True,False,False,False,False
75.1,84.2,2.5,2.4,31.6,False,False,True,False,False,False,False,False,True
79.0,112.4,0.9,0.4,24.8,False,False,False,True,False,True,False,False,False
81.1,126.1,1.8,0.1,28.8,False,False,False,True,True,False,False,False,False
80.4,95.0,3.7,1.8,27.2,False,True,False,False,False,True,False,False,False
83.2,54.3,1.0,2.2,19.2,False,True,False,False,False,True,False,False,False
81.2,87.3,1.6,0.8,18.4,False,False,True,False,True,False,False,False,False
78.1,101.0,3.1,0.8,31.6,False,True,False,False,False,False,True,False,False
77.7,68.4,3.2,1.4,17.6,True,False,False,False,True,False,False,False,False
83.5,112.4,2.6,0.4,22.8,False,False,False,True,True,False,False,False,False
79.9,101.3,4.7,0.2,30.4,False,False,True,False,False,False,False,True,False
74.3,55.6,3.8,2.1,41.6,True,False,False,False,True,False,False,False,False
85.4,54.2,2.4,3.4,36.8,True,False,False,False,False,False,True,False,False
95.6,77.0,1.4,0.9,32.0,False,True,False,False,True,False,False,False,False
76.9,52.4,1.5,2.2,22.8,True,False,False,False,False,False,False,True,False
77.7,87.6,3.5,4.5,52.8,False,False,False,True,False,False,True,False,False
77.8,80.1,2.9,5.4,25.6,False,True,False,False,False,False,False,True,False
87.4,103.0,2.8,0.5,40.4,False,False,True,False,False,False,False,False,False
65.5,161.4,2.6,1.5,36.8,False,False,False,True,False,False,False,False,True
71.4,102.6,1.6,4.6,34.4,False,False,True,False,True,False,False,False,False
90.6,63.3,2.8,2.6,6.4,False,True,False,False,False,False,False,False,False
94.9,92.1,2.8,0.5,24.8,False,False,True,False,False,True,False,False,False
83.7,59.7,0.8,0.5,8.4,True,False,False,False,True,False,False,False,False
70.0,130.2,2.4,4.4,18.8,False,False,False,True,False,False,False,False,True
71.4,122.5,1.3,0.6,30.4,False,False,False,True,False,True,False,False,False
75.7,106.4,2.0,5.9,37.6,False,False,False,True,False,True,False,False,False
77.1,77.4,3.1,1.5,30.4,False,False,False,True,False,False,False,True,False
81.9,102.7,2.6,0.7,4.8,False,False,False,True,True,False,False,False,False
96.1,96.0,4.5,1.6,15.6,False,False,False,True,False,False,False,True,False
87.7,84.4,1.4,1.0,42.0,False,False,True,False,False,True,False,False,False
82.2,59.2,4.3,1.1,30.0,True,False,False,False,False,False,False,True,False
68.4,89.4,1.5,0.2,11.6,False,False,True,False,False,False,False,True,False
84.6,86.2,2.0,0.7,30.4,False,False,True,False,True,False,False,False,False
101.3,60.8,1.8,0.6,26.8,True,False,False,False,True,False,False,False,False
78.5,141.1,1.4,5.3,27.2,False,False,False,True,False,True,False,False,False
84.2,89.3,0.6,0.9,47.2,False,False,False,True,True,False,False,False,False
77.0,57.7,2.0,1.0,19.2,False,True,False,False,False,False,True,False,False
87.5,124.4,1.9,0.4,6.4,False,False,False,True,False,True,False,False,False
64.2,101.2,3.7,2.4,20.0,False,False,False,True,False,False,False,True,False
79.5,79.5,2.8,0.2,41.2,False,False,True,False,False,True,False,False,False
72.4,84.1,2.8,5.3,24.4,False,False,True,False,False,False,False,True,False
97.2,148.6,4.0,2.1,21.2,False,False,False,True,False,False,False,True,False
84.4,98.2,4.7,4.0,18.4,False,True,False,False,True,False,False,False,False
93.1,99.0,1.8,1.0,18.0,False,False,True,False,True,False,False,False,False
78.5,92.8,2.4,1.7,44.8,False,True,False,False,False,False,False,True,False
79.7,72.7,1.3,0.8,14.0,False,False,True,False,True,False,False,False,False
71.0,117.1,2.3,4.0,9.2,False,False,True,False,False,False,False,False,True
78.3,76.3,0.9,0.6,28.8,False,True,False,False,True,False,False,False,False
76.6,85.4,1.7,0.5,38.4,False,False,True,False,False,False,False,True,False
75.3,94.5,1.5,0.6,22.0,False,True,False,False,False,True,False,False,False
79.4,72.1,1.4,2.3,36.8,False,True,False,False,False,False,False,True,False
73.6,60.8,1.1,0.6,8.8,True,False,False,False,False,True,False,False,False
81.9,78.0,3.1,0.6,29.2,False,True,False,False,True,False,False,False,False
67.1,68.2,1.5,0.3,21.2,False,False,True,False,False,False,True,False,False
87.5,83.4,1.7,0.8,11.6,False,True,False,False,True,False,False,False,False
68.3,108.1,3.0,4.6,28.0,False,False,False,True,False,False,False,False,True
78.0,125.0,2.4,0.8,39.6,False,False,True,False,False,True,False,False,False
81.1,60.6,2.4,0.5,27.2,False,True,False,False,False,False,False,True,False
80.8,131.4,1.3,4.1,27.6,False,False,False,True,False,False,True,False,False
76.3,93.5,1.1,0.5,34.8,False,True,False,False,True,False,False,False,False
93.6,104.4,5.3,0.5,23.6,False,False,True,False,True,False,False,False,False
79.2,97.5,1.0,0.6,19.6,False,False,False,True,False,True,False,False,False
80.3,76.0,1.7,1.4,28.4,False,False,True,False,False,False,False,True,False
86.5,102.3,2.1,1.7,44.8,False,False,False,True,False,False,True,False,False
66.0,71.3,3.1,2.2,15.6,False,False,True,False,False,False,True,False,False
98.9,61.7,3.1,0.5,44.0,True,False,False,False,False,True,False,False,False
88.6,52.5,3.5,4.9,22.8,True,False,False,False,True,False,False,False,False
90.9,89.1,5.2,1.7,38.8,False,False,True,False,True,False,False,False,False
71.7,65.6,1.5,3.2,23.6,False,True,False,False,True,False,False,False,False
91.1,58.2,4.2,2.7,33.2,True,False,False,False,False,True,False,False,False
77.2,103.0,2.8,3.6,29.2,False,True,False,False,True,False,False,False,False
78.6,81.5,0.1,0.1,17.2,False,False,True,False,False,True,False,False,False
81.0,129.9,4.0,3.1,5.2,False,False,False,True,False,True,False,False,False
78.5,116.2,1.4,0.8,24.8,False,False,False,True,False,False,False,True,False
88.0,98.9,3.0,1.7,51.2,False,False,False,True,False,False,False,True,False
83.0,137.8,1.9,0.4,26.8,False,False,False,True,True,False,False,False,False
67.0,58.1,2.1,3.9,34.8,True,False,False,False,False,False,False,False,True
79.7,84.3,5.0,0.1,7.2,False,False,True,False,False,False,False,False,True
77.7,73.6,2.4,1.8,28.8,False,False,True,False,False,True,False,False,False
83.1,73.9,0.8,4.6,26.4,False,True,False,False,False,False,False,False,False
