dif_lifespan,mass,exercise,smoking,alcohol,sugar
-1.2999999999999972,91.5,3.9,12.2,0.2,6.4
-0.19999999999998863,58.3,3.7,5.8,6.0,10.0
-0.4000000000000057,113.4,3.4,10.4,0.6,37.2
-1.0,82.1,1.5,4.3,4.3,11.2
-2.1000000000000085,65.0,1.3,13.2,1.4,12.4
-1.0,145.0,1.6,3.1,0.2,29.2
-6.099999999999994,81.7,0.7,19.5,5.0,16.0
-0.9000000000000057,91.4,1.4,0.8,4.5,26.8
-3.0999999999999943,105.4,2.4,11.2,3.7,41.2
0.5,76.3,1.8,2.3,1.7,16.4
-1.2999999999999972,89.5,1.7,4.8,2.3,11.6
-2.3999999999999915,112.3,1.9,8.8,2.1,20.8
-0.20000000000000284,135.2,3.0,3.7,1.4,35.6
-9.700000000000003,119.7,1.2,22.1,3.2,26.8
-3.8999999999999915,97.2,3.0,21.2,3.5,42.4
-3.3999999999999915,115.8,2.4,12.7,1.8,20.4
-2.0,65.5,1.3,7.9,5.9,26.0
2.0999999999999943,82.2,3.4,0.8,0.2,29.2
-0.3999999999999915,124.3,1.0,0.2,0.7,43.2
-3.200000000000003,138.3,3.1,13.6,0.4,15.2
-8.599999999999994,152.3,1.4,21.3,0.9,6.0
-0.7000000000000028,63.3,2.5,6.3,0.3,29.6
-4.6000000000000085,72.7,2.1,16.2,2.0,42.8
-3.700000000000003,129.7,1.5,10.1,4.3,11.6
-2.5999999999999943,120.3,2.9,8.7,0.1,37.6
-1.3999999999999915,121.4,1.3,0.0,2.2,24.8
-0.29999999999999716,99.9,0.5,0.1,2.2,14.8
-1.9000000000000057,74.2,3.3,20.7,0.5,35.6
-1.0,108.0,4.1,11.6,4.3,34.0
-1.1999999999999886,59.5,4.6,16.9,1.3,12.8
2.5,94.3,4.5,0.7,0.4,33.6
-2.5999999999999943,79.2,0.9,15.0,0.1,15.2
3.5,79.2,4.3,0.3,2.0,8.8
0.7000000000000028,72.0,1.9,0.6,0.8,13.2
-6.700000000000003,136.8,2.3,19.4,0.8,23.6
-3.4000000000000057,69.0,1.2,16.3,5.7,13.2
-2.0,74.2,1.7,12.7,5.0,35.6
2.0,65.8,3.6,14.5,5.7,23.6
0.6000000000000085,88.5,2.6,1.3,3.4,33.6
-1.4000000000000057,101.4,1.8,5.5,0.5,27.6
1.1000000000000085,130.0,4.1,2.1,5.1,22.0
0.5,126.4,2.8,0.0,0.6,32.8
-2.200000000000003,131.4,3.8,6.5,1.4,43.6
0.5,111.3,1.6,1.0,2.1,8.4
-3.799999999999997,61.3,0.6,9.3,4.5,39.6
2.0999999999999943,81.5,3.9,2.4,4.9,9.2
-0.5,69.4,1.4,2.3,0.6,29.6
-1.5999999999999943,109.6,1.2,7.7,0.8,34.4
-0.09999999999999432,50.3,1.9,5.4,1.3,8.0
1.1000000000000085,106.1,3.1,3.6,0.4,27.2
-3.0999999999999943,91.6,1.3,11.9,4.9,10.8
-6.799999999999997,111.9,0.4,15.1,5.4,21.6
-5.400000000000006,75.4,2.0,12.2,3.2,16.0
1.5,54.6,2.5,0.4,1.2,17.2
-2.1000000000000085,51.9,0.4,2.5,4.0,39.2
3.0,95.2,5.4,2.8,2.1,22.0
-7.5,128.8,3.4,16.8,6.0,32.8
-2.0,143.5,2.7,3.5,4.6,9.2
-1.7000000000000028,152.6,2.8,11.0,1.9,24.0
-1.2000000000000028,113.0,2.3,22.0,0.4,36.4
-0.8999999999999915,95.2,2.0,0.0,0.6,38.8
0.0,94.0,3.3,15.5,0.2,22.8
-1.000000000000007,92.7,2.9,6.7,0.8,23.2
-1.4000000000000057,101.6,2.7,10.8,0.5,24.4
-4.099999999999994,140.9,1.7,11.6,2.7,36.4
-0.10000000000000853,106.2,2.2,5.3,2.2,12.0
-2.3999999999999915,54.2,0.5,7.9,4.3,14.0
-3.5,105.5,3.7,12.1,2.2,38.0
-2.799999999999997,85.7,2.4,5.7,4.8,35.2
-5.300000000000011,93.2,1.2,14.1,3.8,27.2
-3.0,75.7,2.0,13.5,3.2,25.6
-0.09999999999999432,98.7,1.0,0.5,3.6,19.2
-3.200000000000003,115.5,2.9,17.8,2.9,28.4
0.9000000000000057,69.0,1.8,4.3,0.5,10.8
-3.3999999999999915,132.2,3.5,8.0,1.2,26.4
-2.200000000000003,97.6,4.6,21.3,1.7,28.0
-2.8999999999999915,83.4,0.4,17.3,0.1,28.0
-0.5999999999999943,93.0,1.3,7.0,0.7,36.8
2.0,50.2,2.9,0.3,0.6,22.8
-1.7999999999999972,78.1,3.8,8.6,0.3,15.2
-0.7999999999999972,89.1,2.7,5.2,2.4,50.0
-3.1999999999999886,53.1,2.8,12.6,5.1,26.4
-2.8000000000000114,90.6,2.6,10.5,1.8,21.2
-2.299999999999997,125.7,4.0,22.1,5.2,17.6
-0.3999999999999915,81.1,2.5,4.8,0.6,26.4
-2.4000000000000057,72.7,4.0,16.9,2.4,3.2
-3.0999999999999943,159.6,1.5,7.4,5.6,19.2
0.0,70.0,2.9,6.9,2.2,39.2
-3.5,81.9,0.4,18.3,0.6,40.8
-5.700000000000003,105.3,1.4,14.1,4.2,14.0
1.5,113.2,2.7,0.4,1.0,11.6
-0.20000000000000284,77.5,2.0,2.2,4.2,39.6
0.19999999999998863,78.9,5.1,8.2,1.3,30.8
-6.099999999999994,74.1,1.6,19.0,0.2,30.4
-0.9000000000000057,111.1,4.2,7.3,4.1,24.4
-6.900000000000006,105.2,2.3,18.4,4.0,28.8
4.900000000000006,81.7,5.2,0.3,0.4,30.8
-2.5,108.8,2.0,8.7,1.0,35.6
0.9000000000000057,91.3,3.9,2.9,1.0,32.4
-2.0,81.5,2.4,9.3,1.4,40.4
-4.6000000000000085,76.7,1.4,9.8,1.2,37.2
-1.7000000000000028,75.8,1.5,14.7,0.4,9.2
-1.2000000000000028,125.7,5.2,16.6,1.0,47.6
-5.400000000000006,119.1,1.9,13.5,0.4,18.4
-3.3000000000000114,105.3,2.4,14.6,2.6,19.2
-1.8999999999999915,95.3,3.5,14.8,2.2,39.6
-1.3999999999999915,160.4,2.9,0.3,0.3,36.4
-6.099999999999994,146.2,1.6,13.4,5.4,16.4
-0.9000000000000057,56.5,0.7,3.3,0.5,23.6
-1.7000000000000028,99.7,2.5,7.7,4.2,14.0
-3.4000000000000057,95.4,1.0,8.1,4.0,30.8
1.2000000000000028,115.2,4.9,13.1,2.1,9.6
-2.5999999999999943,60.8,3.3,21.1,0.4,25.2
-0.5999999999999943,78.8,2.1,10.7,4.7,25.2
-5.5,111.0,2.7,14.6,4.9,23.6
-1.2000000000000028,112.3,1.5,7.7,2.4,28.0
-2.0,93.3,1.1,11.3,5.2,13.6
-0.10000000000000853,98.9,1.8,1.5,4.9,9.2
-1.5,84.0,3.2,19.6,0.4,18.0
0.8999999999999915,89.5,2.5,0.3,0.8,26.8
-4.299999999999997,59.4,1.8,10.3,4.8,7.6
-0.19999999999998863,96.7,2.4,5.9,0.2,28.0
1.1000000000000085,70.5,3.1,1.3,0.7,18.4
-2.6000000000000085,118.9,2.2,5.7,2.2,36.8
0.20000000000000284,74.6,2.3,4.8,0.3,32.4
-3.0999999999999943,103.1,1.3,8.4,5.1,20.4
-1.7999999999999972,61.0,1.9,8.2,4.8,19.6
1.5999999999999943,60.6,2.1,0.2,0.3,30.8
-6.5,60.6,1.0,20.4,5.3,6.4
-2.700000000000003,140.5,1.9,8.6,0.8,19.2
-7.300000000000011,110.1,1.1,20.5,2.3,20.4
-2.0999999999999943,81.7,1.4,8.7,0.6,28.4
-1.5,89.6,2.4,14.6,1.3,13.2
-2.0999999999999943,83.3,1.8,6.7,0.5,24.0
-3.700000000000003,81.1,2.3,13.1,4.7,22.8
1.5,64.3,4.3,3.0,3.8,25.6
-7.900000000000006,144.7,2.5,18.3,3.4,21.2
1.2999999999999972,83.3,4.8,1.4,4.1,38.8
-2.5,90.2,3.5,21.7,3.5,12.8
0.7999999999999972,55.5,2.6,0.9,4.4,34.0
0.5,76.5,1.9,2.1,3.8,18.0
1.1999999999999886,86.9,4.6,5.6,2.8,28.0
-0.8999999999999915,113.0,1.9,1.5,5.4,16.0
1.8000000000000114,65.6,4.7,3.3,0.5,39.6
-2.299999999999997,126.8,1.4,6.8,0.8,32.4
0.5,103.7,5.4,11.5,1.3,40.8
-2.700000000000003,76.0,3.4,17.8,0.3,36.0
-4.200000000000003,60.7,2.6,18.0,4.3,22.4
-2.700000000000003,80.6,1.0,9.3,1.3,15.6
0.09999999999999432,103.8,5.1,15.5,5.0,20.8
1.1000000000000085,95.2,2.6,0.6,0.9,14.0
-2.0,53.4,3.3,11.7,1.5,31.6
0.5,100.1,2.7,1.1,5.7,12.8
-0.20000000000000284,67.9,1.9,2.1,4.3,32.4
2.0,91.9,4.6,3.4,1.0,22.0
-1.7000000000000028,87.4,1.4,7.1,0.1,23.6
-2.8000000000000114,95.0,2.1,17.4,2.5,32.0
-3.799999999999997,88.6,1.0,13.4,0.9,34.8
0.4000000000000057,128.7,4.7,5.0,0.5,14.0
-4.900000000000006,67.0,2.2,19.6,4.1,29.2
-2.9000000000000057,122.6,1.4,6.3,1.0,9.6
-7.0,83.3,1.2,17.2,0.5,48.0
-2.0,85.6,1.6,12.6,0.3,14.8
-2.1000000000000085,116.0,1.6,0.2,4.9,55.2
-5.599999999999994,122.0,2.3,16.6,0.4,26.8
-5.0,68.6,3.1,19.9,2.9,24.0
-3.200000000000003,65.4,1.5,19.0,0.9,20.0
1.2999999999999972,71.4,2.2,0.4,0.2,16.0
2.6000000000000085,70.8,4.8,8.4,2.1,14.4
-3.6000000000000085,115.4,1.8,9.9,1.5,32.8
-0.09999999999999432,74.3,1.7,4.8,1.4,23.2
-1.0,139.7,3.6,4.0,4.6,39.2
1.0999999999999943,74.9,3.4,8.3,1.6,14.4
-0.19999999999998863,76.4,2.4,0.1,4.7,39.6
-1.8000000000000114,116.0,2.7,3.4,5.2,12.8
-5.6000000000000085,68.5,1.6,16.6,4.3,33.6
-0.20000000000000284,100.7,2.9,9.2,0.6,17.2
-0.7999999999999972,106.2,3.6,8.3,4.1,40.0
-0.4000000000000057,93.3,1.6,2.9,1.5,52.4
-6.400000000000006,133.4,1.5,20.5,5.3,22.4
-2.9000000000000057,65.4,2.2,13.4,4.1,34.4
-2.299999999999997,60.8,1.4,11.1,3.8,11.2
-2.3999999999999915,120.8,1.2,6.9,1.0,29.2
-2.299999999999997,134.8,3.5,21.2,0.6,26.0
-7.5,122.6,1.1,22.1,2.0,20.8
-0.5,77.3,1.4,2.6,1.3,47.2
-0.9000000000000057,85.9,2.0,10.9,5.2,32.0
-7.599999999999994,88.7,0.7,20.5,3.7,38.0
-0.5,79.9,2.4,5.5,0.2,42.4
1.7000000000000028,76.5,2.7,0.3,5.4,13.2
-3.8000000000000114,54.3,1.0,22.0,1.2,21.2
-0.20000000000000284,57.2,1.7,1.4,2.9,24.4
1.1999999999999886,70.5,2.2,0.7,2.5,36.0
1.9000000000000057,105.0,3.9,3.0,0.1,22.8
0.0,55.8,1.7,0.7,5.2,19.2
-3.0999999999999943,75.4,2.6,14.8,2.9,30.8
-1.8999999999999915,107.2,0.8,6.0,0.5,25.6
3.5,63.5,3.6,1.0,0.7,8.4
-3.4000000000000057,121.0,3.0,16.4,0.9,18.8
-8.599999999999994,135.9,1.2,13.4,0.6,30.0
-2.9000000000000057,77.6,1.3,12.5,3.5,12.0
-3.8999999999999915,87.7,2.8,18.6,0.5,24.4
-4.0,95.7,1.4,8.7,2.6,42.4
-1.5,75.9,3.4,15.0,0.2,16.8
3.0999999999999943,86.9,5.4,1.1,5.6,19.6
-4.900000000000006,53.3,2.1,20.5,1.8,21.6
-0.20000000000000284,73.4,1.9,6.9,0.3,10.0
-4.099999999999994,117.9,0.2,5.2,4.3,45.6
-0.4000000000000057,75.7,4.5,11.0,0.4,14.4
-0.5999999999999943,69.5,1.6,0.3,3.9,28.4
-3.5,96.1,2.5,20.4,0.5,17.2
0.0,60.5,2.1,6.0,0.7,11.2
-5.799999999999997,95.0,2.5,17.4,2.9,24.8
-3.6000000000000085,95.2,3.3,19.6,0.6,42.0
-3.0,142.8,1.6,0.4,4.1,22.0
-3.200000000000003,96.1,2.0,9.3,0.9,43.2
-3.3000000000000114,118.1,1.9,12.7,4.5,10.8
-4.799999999999997,92.2,1.1,11.4,5.4,29.2
-3.700000000000003,52.3,1.8,21.2,1.1,6.8
2.4000000000000057,87.1,3.4,0.5,2.8,17.2
1.3999999999999915,91.3,2.2,1.1,0.4,20.4
-4.8999999999999915,118.6,0.8,18.9,0.9,28.8
2.0,87.7,2.4,0.2,1.3,26.0
0.10000000000000853,121.0,4.6,12.3,6.0,12.4
-3.4000000000000057,65.5,1.7,8.8,5.6,34.8
-4.299999999999997,90.0,1.4,19.0,1.7,10.8
-1.8000000000000114,82.8,2.9,16.6,3.3,14.0
-3.3999999999999915,100.1,2.1,16.6,0.6,34.8
-3.0999999999999943,52.8,2.3,20.1,0.6,24.8
-4.299999999999997,116.7,2.4,12.1,5.1,30.0
-3.5,111.4,5.1,20.5,0.4,38.4
-2.0,91.5,1.9,10.8,4.3,36.0
-1.5,134.9,4.0,10.4,2.1,25.2
-0.29999999999999716,116.5,4.0,9.2,1.3,10.4
-4.3999999999999915,117.7,1.9,21.7,2.0,30.0
-3.0999999999999943,63.9,1.1,12.9,2.8,51.2
-3.200000000000003,100.8,2.1,13.1,0.6,28.4
-2.5,83.1,2.9,10.8,2.3,9.6
-7.700000000000003,84.5,1.3,21.1,3.6,36.4
-0.29999999999999716,105.9,4.0,3.9,5.7,20.0
-1.0,92.5,1.7,5.2,0.6,45.2
0.29999999999999716,74.8,1.7,3.5,1.6,19.6
0.5999999999999943,81.6,3.1,4.5,0.3,13.6
-4.0,139.1,1.3,10.9,3.8,21.6
-1.6999999999999886,116.7,3.1,6.0,0.9,16.8
-3.5,66.6,1.2,12.7,3.8,12.8
-5.900000000000006,62.2,1.3,12.8,5.0,30.4
-7.200000000000003,54.5,1.2,21.5,4.1,19.6
0.09999999999999432,74.8,3.8,5.8,4.5,40.8
0.5,94.4,3.8,3.2,0.2,34.0
-0.7999999999999972,91.8,1.4,5.4,1.8,30.0
-1.5999999999999943,73.6,4.4,18.8,2.1,14.4
-1.2000000000000028,86.4,1.4,3.5,0.8,32.4
-0.20000000000000284,63.6,1.6,3.7,1.4,22.0
-0.7000000000000028,107.4,2.2,3.1,3.4,40.4
-2.4000000000000057,58.0,1.0,13.4,1.3,25.2
-1.3999999999999915,57.8,2.5,3.3,5.1,19.6
-1.3999999999999915,132.8,1.0,15.5,2.3,30.8
-1.4000000000000057,68.4,2.0,11.7,0.1,26.4
-1.7000000000000028,66.6,3.9,19.5,2.2,27.6
-1.7000000000000028,63.9,2.1,7.9,4.4,28.0
-1.6000000000000085,83.2,3.6,16.7,3.3,22.0
-0.9000000000000057,162.5,4.5,7.2,1.2,32.0
-4.1000000000000085,87.4,0.6,15.8,0.1,41.2
-4.599999999999994,121.6,1.5,12.0,5.3,36.8
-4.0,157.6,4.0,2.4,0.5,10.4
-1.4000000000000057,122.3,1.8,6.9,2.4,22.8
-2.6000000000000085,106.0,2.5,12.5,1.6,16.4
-1.2999999999999972,104.5,1.4,2.3,0.7,31.6
-1.2000000000000028,68.8,4.8,16.1,3.8,28.4
0.3999999999999915,59.6,4.3,10.3,1.4,45.2
-1.0,139.7,0.7,0.6,0.3,27.2
0.7000000000000028,78.7,3.6,7.1,1.4,11.6
1.7999999999999972,99.8,2.8,3.6,4.3,24.0
-2.299999999999997,78.8,2.7,15.6,1.5,29.2
-0.30000000000001137,56.1,4.1,18.3,2.2,44.4
0.29999999999999716,108.4,2.4,1.5,0.4,27.2
-5.5,132.0,1.9,16.6,2.7,22.4
-0.5,81.7,3.0,7.9,0.8,28.4
-6.3999999999999915,118.4,1.6,21.1,4.1,34.4
-6.099999999999994,74.2,1.4,19.7,5.3,42.4
0.7000000000000028,81.7,1.5,0.2,1.7,24.8
1.0,76.3,1.7,0.3,0.6,9.6
-1.2000000000000028,58.2,3.9,5.7,4.2,14.0
-4.0,81.8,2.9,17.8,1.4,20.0
-1.5,117.3,2.1,0.0,3.0,28.4
-5.5,129.5,4.7,21.0,4.7,37.6
-4.299999999999997,112.0,0.3,7.4,5.7,27.6
-1.0999999999999943,119.0,0.7,0.7,2.2,23.2
0.8999999999999915,91.7,4.7,8.0,1.0,7.6
-0.7999999999999972,58.4,2.9,7.5,0.8,26.0
-6.400000000000006,123.4,1.5,17.1,0.7,34.4
-1.5999999999999943,95.7,2.7,17.7,0.6,20.0
-3.6999999999999886,100.7,3.1,20.1,4.7,30.4
-4.299999999999997,76.3,3.6,18.4,0.7,31.2
-5.700000000000003,155.0,2.2,11.4,4.7,30.8
-0.20000000000000284,59.2,1.5,12.1,0.8,27.2
-3.8999999999999915,94.5,1.1,16.6,0.5,10.4
-4.0,120.5,1.9,8.7,5.6,8.0
0.5,62.7,3.4,8.2,1.1,34.0
-0.5,90.4,2.1,4.0,2.3,23.2
-2.1000000000000085,69.1,3.2,9.0,0.7,45.2
-5.099999999999994,120.1,0.4,16.5,0.6,20.4
-4.5,63.1,2.4,13.1,0.4,42.8
-1.6000000000000085,144.4,2.0,3.2,0.3,34.8
1.0999999999999943,66.1,2.2,0.1,1.2,51.2
-1.0,55.9,3.8,9.6,3.8,28.8
-0.09999999999999432,84.8,2.3,8.9,0.3,22.4
-3.799999999999997,50.4,0.5,14.0,1.0,40.8
-3.0999999999999943,86.2,1.3,19.9,6.0,18.8
-5.0,56.9,1.4,19.2,5.3,41.6
-2.0999999999999943,73.4,1.6,8.6,1.3,31.6
-2.8999999999999915,76.6,2.9,16.3,0.4,28.0
-0.5999999999999943,101.6,4.3,0.3,5.8,12.8
-0.5,111.5,3.5,19.4,0.4,13.2
-2.200000000000003,53.2,1.9,11.4,0.4,17.6
-7.599999999999994,136.3,3.7,18.3,1.4,20.4
-6.0,111.8,1.7,15.9,5.5,25.6
0.9000000000000057,120.5,3.4,6.8,1.6,18.8
-4.0,63.8,2.0,9.5,5.7,40.8
-0.7000000000000028,91.6,3.1,10.8,0.9,23.6
-0.5,85.1,2.5,5.1,1.3,34.4
-5.300000000000011,61.3,2.0,19.0,1.4,15.2
0.7999999999999972,88.9,3.3,4.7,0.5,22.0
-3.700000000000003,87.8,1.2,12.1,0.5,22.4
-0.8999999999999915,73.1,2.4,2.7,4.5,18.8
1.7999999999999972,109.7,5.0,1.5,0.2,37.2
3.0,107.1,3.6,0.2,0.8,14.0
-2.799999999999997,69.5,3.4,14.6,5.2,28.0
-0.09999999999999432,59.9,1.7,2.8,1.4,15.2
-3.5,112.0,3.2,11.1,4.3,14.4
-2.1000000000000085,113.5,2.5,13.0,1.3,30.4
-4.0,86.8,0.2,13.2,1.4,10.0
0.7999999999999972,104.1,4.9,1.3,5.0,42.0
-1.6000000000000085,59.2,1.7,6.4,5.8,17.6
0.20000000000000284,102.2,2.1,0.1,1.9,33.2
-1.2999999999999972,60.0,2.2,9.3,2.0,22.4
-3.9000000000000057,69.5,2.5,19.0,1.8,9.2
-0.20000000000000284,95.7,0.8,1.1,0.2,20.4
-2.799999999999997,102.6,0.8,4.7,3.9,28.4
-5.0,66.1,2.0,21.6,2.6,42.4
0.30000000000001137,60.6,2.3,6.5,0.9,18.8
-2.5,119.6,4.9,18.7,0.3,27.6
-12.299999999999997,158.0,1.9,14.1,1.8,26.8
-3.6999999999999886,112.9,3.5,12.5,0.7,31.2
0.20000000000000284,78.2,4.3,11.9,2.6,10.0
-0.30000000000001137,88.8,3.4,7.4,1.2,28.0
-0.8999999999999915,86.1,4.2,8.9,5.0,40.8
-1.6999999999999886,66.9,1.2,7.7,2.5,48.4
0.0,56.0,2.8,1.4,3.3,23.6
-6.799999999999997,153.9,3.0,11.5,4.4,10.8
2.0,51.5,3.0,0.1,5.2,33.2
-1.6000000000000085,79.0,1.9,19.1,0.4,14.4
-0.7000000000000028,93.0,2.3,9.3,0.7,9.6
0.4000000000000057,95.4,2.8,0.5,1.1,34.4
-0.7000000000000028,103.0,2.5,6.2,2.0,14.4
-1.2999999999999972,68.4,1.9,7.5,4.8,21.2
0.7999999999999972,65.2,1.9,0.7,0.8,12.0
0.10000000000000853,102.9,1.5,0.0,2.5,18.0
-0.7999999999999972,82.7,1.7,2.5,5.0,40.8
-2.5,58.2,1.7,17.5,5.3,7.6
-3.700000000000003,103.2,2.2,13.3,0.1,35.2
-3.5,64.7,2.0,13.3,3.8,38.8
2.8999999999999915,120.1,5.0,0.6,0.7,23.6
-5.0,145.9,1.9,4.0,3.5,37.6
-4.5,104.6,1.6,20.3,0.2,18.8
-6.099999999999994,115.6,2.6,17.5,4.1,25.6
-2.6999999999999957,98.9,4.0,11.1,5.4,18.4
-1.7000000000000028,117.4,2.3,11.3,0.2,26.4
-3.8999999999999915,81.4,1.2,8.6,5.2,24.8
0.6999999999999886,74.4,5.0,7.5,0.5,36.0
-5.3999999999999915,135.3,0.9,21.4,4.8,27.2
-2.4000000000000057,78.1,3.1,19.7,3.0,15.2
-5.799999999999997,145.1,1.6,19.1,3.9,24.0
2.8999999999999915,61.4,3.1,0.5,0.4,14.0
-4.200000000000003,83.5,1.8,13.7,4.4,30.8
-4.200000000000003,132.1,1.0,8.0,0.8,17.2
-1.2999999999999972,90.3,3.8,13.5,1.8,34.4
-3.5999999999999943,115.0,2.2,9.6,4.7,21.2
3.0,72.6,3.7,1.7,0.8,8.4
1.3999999999999915,56.4,4.1,0.4,5.4,38.4
-0.20000000000000284,111.6,2.3,0.5,0.8,14.4
0.6999999999999886,77.9,3.0,0.3,4.0,47.6
-1.7000000000000028,120.0,0.2,0.5,0.7,34.0
-2.0,88.2,3.2,10.4,1.1,13.2
-1.5,76.5,5.1,21.1,0.6,38.8
-5.200000000000003,85.7,1.1,18.1,4.9,31.6
0.19999999999998863,96.6,4.1,4.7,4.2,12.8
2.0999999999999943,112.7,4.5,1.0,2.8,34.0
-6.6000000000000085,110.8,1.0,20.4,1.1,28.0
-4.0,76.0,2.4,15.5,0.3,41.2
-1.8000000000000114,56.5,1.6,14.8,1.4,10.0
-2.799999999999997,77.3,2.7,11.9,1.4,12.4
-0.29999999999999716,122.7,2.4,0.2,5.3,10.0
-6.3999999999999915,90.3,3.1,16.0,4.5,29.2
-1.7000000000000028,88.4,1.6,8.7,2.8,28.8
-2.799999999999997,89.6,1.6,12.9,5.0,16.4
-6.6000000000000085,115.7,1.4,11.0,4.2,18.0
-2.200000000000003,64.6,1.9,12.3,2.7,32.4
-2.1000000000000085,85.6,2.3,17.2,0.8,12.0
-1.9000000000000057,65.0,2.8,13.5,2.9,20.4
-1.6000000000000085,98.7,2.7,5.1,4.4,35.2
-0.5999999999999943,125.1,1.5,0.1,2.9,21.2
0.7000000000000028,85.4,2.3,0.2,3.2,31.6
0.09999999999999432,72.8,3.7,9.5,1.1,16.8
-4.199999999999989,139.7,1.5,4.4,3.0,22.0
-5.900000000000006,105.7,3.0,21.7,1.7,24.8
0.7999999999999972,52.7,1.6,0.1,0.3,9.6
-5.700000000000003,67.0,3.2,20.7,5.0,13.6
-2.9000000000000057,97.3,2.2,6.6,1.2,42.8
-1.3000000000000114,102.3,2.5,14.0,0.5,13.2
-3.5,84.3,1.0,13.0,0.2,28.4
-1.8999999999999915,84.2,0.7,10.2,1.8,29.2
-5.699999999999989,108.4,0.9,13.7,1.4,21.6
-1.5,57.8,1.5,8.3,0.4,37.2
1.3999999999999915,52.8,4.8,2.7,0.7,28.0
-0.3999999999999915,115.1,3.1,3.7,0.3,34.0
2.0999999999999943,71.9,3.4,0.0,0.4,37.6
-0.19999999999998863,52.1,3.4,2.3,5.2,39.6
-0.19999999999998863,55.2,1.7,0.2,6.0,26.4
-2.799999999999997,141.5,1.9,6.6,0.3,12.0
-6.300000000000011,112.6,0.8,9.8,4.3,41.6
-7.099999999999994,58.1,1.2,19.9,1.6,26.0
-0.9000000000000057,86.9,0.6,2.5,1.2,19.2
-4.900000000000006,55.4,3.8,21.9,4.8,31.2
-0.10000000000000853,62.6,3.8,10.7,0.7,28.4
-3.0,104.1,0.4,15.7,0.8,26.4
-1.0,137.5,2.3,4.2,0.5,36.4
-4.099999999999994,53.4,1.2,14.3,0.8,33.6
0.29999999999999716,74.5,2.0,0.4,1.1,52.8
-5.0,97.6,1.0,19.1,2.2,12.8
-5.200000000000003,65.7,1.7,21.2,4.2,38.8
-3.8000000000000114,66.7,0.1,13.8,0.7,34.0
-0.7999999999999972,59.4,1.8,7.5,0.5,26.8
-4.299999999999997,161.3,1.6,10.6,1.7,27.2
-0.8000000000000114,75.9,3.1,13.0,1.4,25.6
-4.5,104.7,2.1,17.8,4.4,14.8
-0.4000000000000057,141.0,1.3,0.3,1.3,21.2
0.3999999999999915,88.0,2.4,0.0,5.1,40.4
0.7000000000000028,75.7,4.8,12.5,1.2,13.6
0.5,108.7,3.5,0.2,0.8,11.2
-0.7000000000000028,104.0,3.3,9.0,0.6,6.0
-1.2000000000000028,83.2,5.0,10.3,5.1,35.6
-1.3999999999999915,50.7,1.3,0.7,4.8,11.6
-1.7999999999999972,112.9,2.3,3.0,4.5,39.6
-4.400000000000006,123.9,1.5,12.9,5.9,28.4
-3.6000000000000085,92.8,3.7,20.4,4.8,22.0
-3.3999999999999915,98.4,1.0,6.7,5.7,23.6
-6.099999999999994,136.1,2.8,20.4,0.3,27.2
-1.7000000000000028,81.4,2.0,14.6,0.2,38.0
-0.4000000000000057,57.3,3.5,9.2,0.7,15.2
-1.0,124.4,2.5,3.0,5.2,24.4
-1.8999999999999915,61.4,2.3,9.1,4.5,16.0
-0.30000000000001137,79.5,4.8,4.5,3.6,26.8
-1.0,84.9,1.4,4.5,1.7,19.2
-3.200000000000003,107.9,1.9,16.7,0.4,37.2
-1.0999999999999943,98.9,1.8,1.4,5.2,36.8
0.6999999999999886,83.9,2.0,0.7,5.0,6.8
1.5,62.5,2.1,0.4,0.8,7.6
0.5999999999999943,112.6,1.6,0.2,1.1,14.4
-1.7999999999999972,82.2,3.6,14.6,5.5,19.2
-2.5,96.6,2.2,12.2,0.6,20.0
-1.3999999999999915,135.2,1.3,4.6,2.2,20.4
-0.4000000000000057,90.0,3.5,9.7,2.4,20.8
2.0,114.4,4.1,0.1,0.3,6.8
-5.599999999999994,119.4,1.3,13.9,4.3,31.6
-3.700000000000003,70.2,0.5,14.3,0.0,18.4
-5.5,129.6,0.6,11.2,1.6,12.4
-5.200000000000003,70.5,1.3,20.8,2.7,33.6
-5.900000000000006,70.7,0.4,17.4,4.0,31.2
-3.5,103.1,1.5,15.3,2.8,8.4
-2.3999999999999915,160.6,2.2,0.1,4.1,24.0
-3.3000000000000114,90.8,1.1,15.8,0.4,18.4
-1.9000000000000057,98.7,2.0,3.8,3.7,23.6
0.4000000000000057,62.2,1.1,0.2,0.9,9.6
-0.5999999999999943,95.0,4.5,11.4,2.3,24.0
-4.400000000000006,121.2,2.4,21.6,0.9,20.0
-2.6000000000000085,74.6,1.5,11.4,3.8,27.6
-3.0,101.6,1.9,7.3,2.5,31.2
-10.5,154.3,2.2,19.0,5.2,9.6
0.9000000000000057,124.4,3.0,0.5,0.1,18.4
0.0,68.8,2.0,1.0,1.2,28.4
-3.799999999999997,126.5,2.4,12.9,0.2,22.4
-4.699999999999989,57.1,2.6,17.6,2.8,38.0
2.1999999999999886,63.6,3.3,0.2,0.5,13.6
-2.5,60.8,2.0,19.5,4.2,18.0
-1.5,72.3,2.1,7.1,1.7,22.0
-4.0,55.7,1.0,19.1,0.8,30.4
-5.6000000000000085,98.2,2.3,20.8,5.9,8.0
-1.5,57.9,1.5,3.3,2.0,42.0
-1.5999999999999943,115.6,3.6,16.7,1.1,30.4
